identifier,TopicValue2,Topic,TopicValue,title,Date,Cartoonists,Publisher,NameAuthorities,EQPred_RingKen,Brownlee,KeyJohn,ParkerRobert,CHCHCityCouncil,EnglishSimon,MarryattTony,RingKen,SouthCanterburyFinanceLtd,CERA,AMI,ChristchurchCathedral,BuildingsEarthquakeEffect,Aftershocks,BuildingsRepairReconstruction,CityPlanning,Disasters_PsychologicalAspects,Sewerage,InfrastructureEconomics,Courage,World.Cup,EconomicCondition,mayor_bob_parker_auckland_anderton_local_prime_lower,pike_river_made_toilet_represents_bank_broken_reserve,buildings_people_city_rebuild_heading_building_house,house_jersey_asks_move_neighbour_live_report,rugby_world_cup_ball_buildings_damage_decision_tsunami,people_aftershocks_gambling_wondering_year_show_power,business_cbd_allowed_owners_large_central_point,recovery_cera_portaloo_damage_problems_back_portaloos,red_people_buildings_black_rubble_areas_damage,city_comments_boy_people_rebuild_map_ideas,week_time_rebuilding_contractors_work_party_labour,ring_moon_people_workers_ken_march_port,aftershocks_people_aftershock_liquefaction_house_great_phone,version_word_cathedral_reading_letters_large_home,insurance_finance_billion_government_cost_company_huge,people_couple_reading_months_time_news_council,city_council_people_tony_marryatt_june_pay_rise_large_orange
DCDL-0018576B,4.98909338786639,house_jersey_asks_move_neighbour_live_report,0.989093387866394,"Evans, Malcolm Paul, 1945- :"That's not one of those expensive Adidas jerseys is it?" ... 13 August 2011",13/08/2011,"Evans, Malcolm Paul",Manawatu standard (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.989093387866394,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375
DCDL-0018584,5.52999294283698,rugby_world_cup_ball_buildings_damage_decision_tsunami,0.52999294283698,"Nisbet, Alistair, 1958- :New stadium for Christchurch?... 9 August 2011",09/08/2011,"Nisbet, Alastair",Press (Christchurch, N.Z.) (Newspaper),"AMI Stadium (Christchurch, N.Z.) (name_authority)",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0712773465067043,0.282992237120677,0.000705716302046577,0.000705716302046577,0.52999294283698,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.106563161609033,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577
DCDL-0018652,1.26651480637813,mayor_bob_parker_auckland_anderton_local_prime_lower,0.266514806378132,"Nisbet, Alistair, 1958- :"Love the low-rise plan... what's the scale?" ... 13 August 2011",13/08/2011,"Nisbet, Alastair",Press (Christchurch, N.Z.) (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.266514806378132,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.266514806378132,0.266514806378132,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.000759301442672741,0.190584662110858,0.000759301442672741
DCDL-0018678,14.350069735007,version_word_cathedral_reading_letters_large_home,0.350069735006974,"Walker, Malcolm, 1950- :Pet of the day ... 24 August 2011",25/08/2011,"Walker, Malcolm",Dominion post (Newspaper),"Brownlee, Gerard Anthony (Hon), 1956- (name_authority)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139470013947001,0.00139470013947001,0.280334728033473,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.0711297071129707,0.280334728033473,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.350069735006974,0.00139470013947001,0.00139470013947001,0.00139470013947001
DCDL-0018703,3.46639089968976,buildings_people_city_rebuild_heading_building_house,0.466390899689762,"Nisbet, Alistair, 1958- :"How are we EVER going to rebuild with this stuff bubbling up!" 27 August 2011",27/08/2011,"Nisbet, Alastair",Press (Christchurch, N.Z.) (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00103412616339193,0.0527404343329886,0.466390899689762,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.259565667011375,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.207859358841779,0.00103412616339193,0.00103412616339193
DCDL-0018751,9.37827715355805,red_people_buildings_black_rubble_areas_damage,0.378277153558052,"Nisbet, Alistair, 1958- :[Spring in Christchurch] 3 September 2011",03/09/2011,"Nisbet, Alastair",Press (Christchurch, N.Z.) (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.191011235955056,0.378277153558052,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.191011235955056,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.191011235955056
DCDL-0018758,3.64991896272285,buildings_people_city_rebuild_heading_building_house,0.649918962722852,"Winter, Mark 1958- :"I promise ... not to promise again." 5 September 2011",05/09/2011,"Winter, Mark",Southland times (Newspaper),"Brownlee, Gerard Anthony (Hon), 1956- (name_authority)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00162074554294976,0.00162074554294976,0.649918962722852,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.325769854132901
DCDL-0018772,16.489539748954,people_couple_reading_months_time_news_council,0.489539748953975,"Nisbet, Alistair, 1958- :"My god! not another aftershock!" ... 8 September 2011",08/09/2011,"Nisbet, Alastair",Press (Christchurch, N.Z.) (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.140864714086471,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.350069735006973,0.00139470013947001,0.00139470013947001,0.489539748953975,0.00139470013947001
DCDL-0018782,16.5149957155099,people_couple_reading_months_time_news_council,0.514995715509854,"Hubbard, James, 1949- :"Look at that flab! Time you had another course in belt tightening!" 1 September 2011",01/09/2011,"Hubbard, James",Northern advocate (Newspaper),"Brownlee, Gerard Anthony (Hon), 1956- (name_authority)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.472150814053128,0.514995715509854,0.000856898029134533
DCDL-0018782A,15.5149957155099,insurance_finance_billion_government_cost_company_huge,0.514995715509854,"Hubbard, James, 1949- :"Look at that flab! Time you had another course in belt tightening!" 1 September 2011",01/09/2011,"Hubbard, James",Otago daily times (Newspaper),"Brownlee, Gerard Anthony (Hon), 1956- (name_authority)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.514995715509854,0.472150814053128,0.000856898029134533
DCDL-0018823,1.32724902216428,mayor_bob_parker_auckland_anderton_local_prime_lower,0.327249022164276,"Nisbet, Alistair, 1958- :Auckland... Christchurch... 10 September 2011",10/09/2011,"Nisbet, Alastair",Press (Christchurch, N.Z.) (Newspaper),"Auckland City (place_authority)",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.327249022164276,0.327249022164276,0.00130378096479791,0.00130378096479791,0.327249022164276,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791
DCDL-0018825,5.51280175566935,rugby_world_cup_ball_buildings_damage_decision_tsunami,0.512801755669349,"Slane, Christopher, 1957- :"Hey everyone - look up there!" 9 September 2011",17/09/2011,"Slane, Christopher",Listener (Serial),"Key, John Phillip (Rt Hon), 1961- (name_authority)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.000731528895391368,0.0738844184345282,0.366495976591075,0.000731528895391368,0.512801755669349,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.0373079736649598,0.000731528895391368
DCDL-0018826,3.85276073619632,buildings_people_city_rebuild_heading_building_house,0.852760736196319,"Smith, Ashley W, 1948- :"Maybe instead of calling for a rebuild we should call for another shipping container!" 7 September 2011",10/09/2011,"Smith, Ashley W",Shipping Gazette (Serial),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.137014314928425,0.000681663258350375,0.852760736196319,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375
DCDL-0018836,1.63281532345501,mayor_bob_parker_auckland_anderton_local_prime_lower,0.632815323455005,"Evans, Malcolm Paul, 1945- :"John! - there's been a bad reaction to us taking special powers to fix problems in Auckland!" 14 September 2011",15/09/2011,"Evans, Malcolm Paul",Manawatu standard (Newspaper),"Brown, Leonard, 1956- (name_authority) # Key, John Phillip (Rt Hon), 1961- (name_authority) # Auckland City (place_authority)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.632815323455005,0.000361402240693892,0.000361402240693892,0.0545717383447777,0.162992410552945,0.000361402240693892,0.000361402240693892,0.000361402240693892,0.0365016263100831,0.000361402240693892,0.0184315142753885,0.000361402240693892,0.000361402240693892,0.000361402240693892,0.000361402240693892,0.090711962414167,0.000361402240693892
DCDL-0018889,3.44346116027532,buildings_people_city_rebuild_heading_building_house,0.44346116027532,"Nisbet, Alistair, 1958- :"I can really see it growing on me!" - September 17 2011",17/09/2011,"Nisbet, Alastair",Press (Christchurch, N.Z.) (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.000983284169124877,0.000983284169124877,0.44346116027532,0.394296951819076,0.000983284169124877,0.000983284169124877,0.148475909537856,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877
DCDL-0018971,8.24220623501199,recovery_cera_portaloo_damage_problems_back_portaloos,0.24220623501199,"Nisbet, Alistair, 1958- :'Just think John... in a few short weeks, this could all be ours... AGAIN!' 29 October 2011",29/10/2011,"Nisbet, Alastair",Press (Christchurch, N.Z.) (Newspaper),"Key, John Phillip (Rt Hon), 1961- (name_authority) # Brownlee, Gerard Anthony (Hon), 1956- (name_authority)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00239808153477218,0.122302158273381,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.24220623501199,0.00239808153477218,0.00239808153477218,0.24220623501199,0.00239808153477218,0.122302158273381,0.24220623501199,0.00239808153477218,0.00239808153477218,0.00239808153477218
DCDL-0019093,12.4820143884892,ring_moon_people_workers_ken_march_port,0.482014388489209,"Body, Guy Keverne, 1967-:Cantabrians' spirit, Two weeks on. 7 March 2011",07/03/2011,"Body, Guy Keverne",New Zealand herald (Newspaper),"Christchurch Cathedral (Christchurch, N.Z.) (name_authority)",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.122302158273381,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.122302158273381,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.482014388489209,0.00239808153477218,0.24220623501199,0.00239808153477218,0.00239808153477218,0.00239808153477218
DCDL-0019116,17.7079796264856,city_council_people_tony_marryatt_june_pay_rise_large_orange,0.707979626485569,"Nisbet, Alistair, 1958-:'The orange zone. No fun - no parties- come on in and wait for nothing to happen!' 4 October 2011",04/10/2011,"Nisbet, Alastair",Press (Christchurch, N.Z.) (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.000565930956423316,0.000565930956423316,0.0288624787775891,0.000565930956423316,0.0854555744199208,0.113752122241087,0.000565930956423316,0.000565930956423316,0.000565930956423316,0.000565930956423316,0.000565930956423316,0.000565930956423316,0.057159026598755,0.000565930956423316,0.000565930956423316,0.000565930956423316,0.707979626485569
DCDL-0019122,3.42413549752999,buildings_people_city_rebuild_heading_building_house,0.424135497529993,"Nisbet, Alistair, 1958- :'Who needs light rail when you can have right whale!' 6 October 2011",06/10/2011,"Nisbet, Alastair",Press (Christchurch, N.Z.) (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000705716302046577,0.21242060691602,0.424135497529993,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.0712773465067043,0.282992237120677
DCDL-0019245,8.39542225730071,recovery_cera_portaloo_damage_problems_back_portaloos,0.39542225730071,"Nisbet, Alistair, 1958- :'Another two week wait... just for a flamin' update! What the hell is CERA doing?' 13 October 2011",13/10/2011,"Nisbet, Alastair",Press (Christchurch, N.Z.) (Newspaper),"Brownlee, Gerard Anthony (Hon), 1956- (name_authority) # Canterbury Earthquake Recovery Authority (name_authority)",0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.158642462509866,0.000789265982636148,0.0402525651144436,0.39542225730071,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.158642462509866,0.237569060773481
DCDL-0019268,3.65698219306467,buildings_people_city_rebuild_heading_building_house,0.656982193064667,"Nisbet, Alistair, 1958- :Shipping container shopping for Merivale?... 18 October 2011",18/10/2011,"Nisbet, Alastair",Press (Christchurch, N.Z.) (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000937207122774133,0.141518275538894,0.656982193064667,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.0946579194001874,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.0946579194001874
DCDL-0019328,3.53086419753086,buildings_people_city_rebuild_heading_building_house,0.530864197530864,"Body, Guy Keverne, 1967-:'Oh do stop fretting everybody - Christchurch will still be a very English looking City...' 9 March 2011",09/03/2011,"Body, Guy Keverne",New Zealand herald (Newspaper),"Brownlee, Gerard Anthony (Hon), 1956- (name_authority)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0017636684303351,0.0017636684303351,0.530864197530864,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.08994708994709,0.354497354497354,0.0017636684303351
DCDL-0019336,3.60119940029985,buildings_people_city_rebuild_heading_building_house,0.60119940029985,"Body, Guy Keverne, 1967- :1996. Documentary on dangerous sub-layer ignored... 11 March 2011",11/03/2011,"Body, Guy Keverne",New Zealand herald (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149925037481259,0.00149925037481259,0.60119940029985,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.376311844077961,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259
DCDL-0019399,3.55201958384333,buildings_people_city_rebuild_heading_building_house,0.552019583843329,"Nisbet, Alistair, 1958- :New foundation prerequisites for ChCh? 3 November 2011",03/11/2011,"Nisbet, Alastair",Press (Christchurch, N.Z.) (Newspaper),"New Zealand. Earthquake Commission (name_authority)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00122399020807834,0.00122399020807834,0.552019583843329,0.0624235006119951,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.307221542227662,0.00122399020807834,0.00122399020807834,0.0624235006119951,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834
DCDL-0019400,9.51640112464855,red_people_buildings_black_rubble_areas_damage,0.516401124648547,"Nisbet, Alistair, 1958- :'See! Major foundation issues!' 5 November 2011",05/11/2011,"Nisbet, Alastair",Press (Christchurch, N.Z.) (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.188378631677601,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.235238987816307,0.516401124648547,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.0477975632614808,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133
DCDL-0019401,9.9740680713128,red_people_buildings_black_rubble_areas_damage,0.974068071312804,"Nisbet, Alistair, 1958- :'"Dawn of the new land zones"... the new masterpiece from Cera?' 5 November 2011",01/11/2011,"Nisbet, Alastair",Press (Christchurch, N.Z.) (Newspaper),"Canterbury Earthquake Recovery Authority (name_authority)",0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.974068071312804,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976
DCDL-0019544,8.32895970009372,recovery_cera_portaloo_damage_problems_back_portaloos,0.328959700093721,"Nisbet, Alistair, 1958- : If a secret microphone was smuggled into CERA's meetings?... 15 November 2011",15/11/2011,"Nisbet, Alastair",Press (Christchurch, N.Z.) (Newspaper),"Canterbury Earthquake Recovery Authority (name_authority)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.000937207122774133,0.0946579194001874,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.328959700093721,0.282099343955014,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.0946579194001874,0.000937207122774133,0.188378631677601,0.000937207122774133
DCDL-0019552,3.8912839737582,buildings_people_city_rebuild_heading_building_house,0.891283973758201,"Nisbet, Alistair, 1958- : `The Pop-up Punting Mobile Coffee Shop'. 19 November 2011",19/11/2011,"Nisbet, Alastair",Press (Christchurch, N.Z.) (Newspaper),"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000937207122774133,0.000937207122774133,0.891283973758201,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.0477975632614808,0.000937207122774133,0.0477975632614808,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133,0.000937207122774133
