identifier,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.65.1,0.10234215885947,0.000509164969450102,0.000509164969450102,0.0768839103869654,0.000509164969450102,0.382382892057026,0.433299389002037,0.000509164969450102,0.000509164969450102,0.000509164969450102,0.000509164969450102,0.000509164969450102,0.000509164969450102,0.000509164969450102
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.65.2,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.0438144329896907,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.0438144329896907,0.000859106529209622,0.0438144329896907,0.473367697594502,0.000859106529209622,0.38745704467354,0.000859106529209622
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.66.1,0.00058343057176196,0.00058343057176196,0.00058343057176196,0.117269544924154,0.17561260210035,0.00058343057176196,0.00058343057176196,0.00058343057176196,0.00058343057176196,0.00058343057176196,0.554842473745624,0.00058343057176196,0.146441073512252,0.00058343057176196
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.67.1,0.00093984962406015,0.00093984962406015,0.00093984962406015,0.00093984962406015,0.00093984962406015,0.00093984962406015,0.0949248120300752,0.00093984962406015,0.00093984962406015,0.00093984962406015,0.893796992481203,0.00093984962406015,0.00093984962406015,0.00093984962406015
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.67.2,0.00162866449511401,0.00162866449511401,0.00162866449511401,0.00162866449511401,0.00162866449511401,0.408794788273616,0.00162866449511401,0.00162866449511401,0.00162866449511401,0.00162866449511401,0.571661237785016,0.00162866449511401,0.00162866449511401,0.00162866449511401
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.67.3,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.721204188481675,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.263089005235602,0.00130890052356021,0.00130890052356021,0.00130890052356021
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.67.4,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.0502958579881657,0.346153846153846,0.247534516765286,0.346153846153846,0.000986193293885602,0.000986193293885602
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.67.5,0.325431034482759,0.0021551724137931,0.0021551724137931,0.0021551724137931,0.0021551724137931,0.648706896551724,0.0021551724137931,0.0021551724137931,0.0021551724137931,0.0021551724137931,0.0021551724137931,0.0021551724137931,0.0021551724137931,0.0021551724137931
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.68.1,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.869212962962963,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.116898148148148,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.68.2,0.0556780595369349,0.000551267916207277,0.000551267916207277,0.000551267916207277,0.827453142227122,0.000551267916207277,0.000551267916207277,0.000551267916207277,0.000551267916207277,0.000551267916207277,0.110804851157663,0.000551267916207277,0.000551267916207277,0.000551267916207277
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.68.3,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.988330341113106,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.68.4,0.263089005235602,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.263089005235602,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.459424083769634,0.00130890052356021
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.69.1,0.000600961538461538,0.0907451923076923,0.000600961538461538,0.000600961538461538,0.871995192307692,0.000600961538461538,0.000600961538461538,0.000600961538461538,0.000600961538461538,0.000600961538461538,0.000600961538461538,0.0306490384615385,0.000600961538461538,0.000600961538461538
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.69.2,0.00115740740740741,0.116898148148148,0.00115740740740741,0.00115740740740741,0.869212962962963,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.69.3,0.00103734439834025,0.00103734439834025,0.675311203319502,0.00103734439834025,0.260373443983403,0.00103734439834025,0.0529045643153527,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.00103734439834025,0.00103734439834025
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.69.4,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.980421686746988,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.69.5,0.000355366027007818,0.000355366027007818,0.000355366027007818,0.0181236673773987,0.942075337597726,0.000355366027007818,0.000355366027007818,0.000355366027007818,0.000355366027007818,0.000355366027007818,0.0358919687277896,0.000355366027007818,0.000355366027007818,0.000355366027007818
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.69.6,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.980421686746988,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.70.1,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.990106544901065,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035,0.00076103500761035
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.70.2,0.00177304964539007,0.00177304964539007,0.00177304964539007,0.00177304964539007,0.976950354609929,0.00177304964539007,0.00177304964539007,0.00177304964539007,0.00177304964539007,0.00177304964539007,0.00177304964539007,0.00177304964539007,0.00177304964539007,0.00177304964539007
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.70.3,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.985776805251641,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991,0.00109409190371991
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.70.4,0.0021551724137931,0.0021551724137931,0.0021551724137931,0.0021551724137931,0.97198275862069,0.0021551724137931,0.0021551724137931,0.0021551724137931,0.0021551724137931,0.0021551724137931,0.0021551724137931,0.0021551724137931,0.0021551724137931,0.0021551724137931
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.70.5,0.00274725274725275,0.00274725274725275,0.00274725274725275,0.00274725274725275,0.552197802197802,0.00274725274725275,0.00274725274725275,0.414835164835165,0.00274725274725275,0.00274725274725275,0.00274725274725275,0.00274725274725275,0.00274725274725275,0.00274725274725275
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.70.6,0.00241545893719807,0.00241545893719807,0.00241545893719807,0.00241545893719807,0.968599033816425,0.00241545893719807,0.00241545893719807,0.00241545893719807,0.00241545893719807,0.00241545893719807,0.00241545893719807,0.00241545893719807,0.00241545893719807,0.00241545893719807
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.70.7,0.000660501981505945,0.000660501981505945,0.000660501981505945,0.000660501981505945,0.859313077939234,0.000660501981505945,0.000660501981505945,0.000660501981505945,0.132760898282695,0.000660501981505945,0.000660501981505945,0.000660501981505945,0.000660501981505945,0.000660501981505945
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.70.8,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.943447037701975,0.000897666068222621,0.0457809694793537,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621,0.000897666068222621
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.70.9,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.980421686746988,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.71.1,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.752373417721519,0.159018987341772,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.0799050632911392,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.000791139240506329
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.71.2,0.00150602409638554,0.00150602409638554,0.302710843373494,0.00150602409638554,0.67921686746988,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.71.3,0.000986193293885602,0.000986193293885602,0.0502958579881657,0.000986193293885602,0.494082840236686,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.395463510848126,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.0502958579881657,0.000986193293885602
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.71.4,0.000823723228995058,0.659802306425041,0.000823723228995058,0.000823723228995058,0.000823723228995058,0.000823723228995058,0.000823723228995058,0.000823723228995058,0.000823723228995058,0.000823723228995058,0.000823723228995058,0.0420098846787479,0.206754530477759,0.0831960461285008
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.71.5,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.789940828402367,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.198224852071006,0.000986193293885602,0.000986193293885602,0.000986193293885602
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.71.6,0.00241545893719807,0.00241545893719807,0.00241545893719807,0.00241545893719807,0.00241545893719807,0.364734299516908,0.606280193236715,0.00241545893719807,0.00241545893719807,0.00241545893719807,0.00241545893719807,0.00241545893719807,0.00241545893719807,0.00241545893719807
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.71.7,0.0021551724137931,0.0021551724137931,0.0021551724137931,0.109913793103448,0.864224137931034,0.0021551724137931,0.0021551724137931,0.0021551724137931,0.0021551724137931,0.0021551724137931,0.0021551724137931,0.0021551724137931,0.0021551724137931,0.0021551724137931
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.72.1,0.000397772474144789,0.000397772474144789,0.000397772474144789,0.000397772474144789,0.338504375497216,0.258949880668258,0.000397772474144789,0.000397772474144789,0.000397772474144789,0.000397772474144789,0.338504375497216,0.0600636435958632,0.000397772474144789,0.000397772474144789
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.72.2,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.981792717086835,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964,0.00140056022408964
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.73.1,0.000522466039707419,0.000522466039707419,0.000522466039707419,0.000522466039707419,0.601358411703239,0.392371995820272,0.000522466039707419,0.000522466039707419,0.000522466039707419,0.000522466039707419,0.000522466039707419,0.000522466039707419,0.000522466039707419,0.000522466039707419
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.73.2,0.000551267916207277,0.000551267916207277,0.000551267916207277,0.000551267916207277,0.88257993384785,0.110804851157663,0.000551267916207277,0.000551267916207277,0.000551267916207277,0.000551267916207277,0.000551267916207277,0.000551267916207277,0.000551267916207277,0.000551267916207277
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.73.3,0.00162866449511401,0.00162866449511401,0.00162866449511401,0.00162866449511401,0.978827361563518,0.00162866449511401,0.00162866449511401,0.00162866449511401,0.00162866449511401,0.00162866449511401,0.00162866449511401,0.00162866449511401,0.00162866449511401,0.00162866449511401
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.73.4,0.172680412371134,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.38745704467354,0.430412371134021,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622,0.000859106529209622
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.73.5,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.0768072289156627,0.00150602409638554,0.00150602409638554,0.528614457831325,0.00150602409638554,0.378012048192771,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.00150602409638554
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.74.1,0.277726432532347,0.000462107208872458,0.0235674676524954,0.000462107208872458,0.508780036968577,0.13909426987061,0.000462107208872458,0.000462107208872458,0.000462107208872458,0.0466728280961183,0.000462107208872458,0.000462107208872458,0.000462107208872458,0.000462107208872458
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.74.2,0.000639386189258312,0.000639386189258312,0.0645780051150895,0.000639386189258312,0.671994884910486,0.000639386189258312,0.000639386189258312,0.000639386189258312,0.256393861892583,0.000639386189258312,0.000639386189258312,0.000639386189258312,0.000639386189258312,0.000639386189258312
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.74.3,0.000986193293885602,0.346153846153846,0.000986193293885602,0.000986193293885602,0.642011834319527,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602,0.000986193293885602
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.74.4,0.238132911392405,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.554588607594937,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.000791139240506329,0.198575949367089,0.000791139240506329
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.75.1,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.982984293193717,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021,0.00130890052356021
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.75.2,0.00150602409638554,0.00150602409638554,0.603915662650602,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.15210843373494,0.00150602409638554,0.00150602409638554,0.00150602409638554,0.227409638554217,0.00150602409638554,0.00150602409638554,0.00150602409638554
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.75.3,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.877431906614786,0.00194552529182879,0.00194552529182879,0.0992217898832685,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879,0.00194552529182879
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.75.4,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.984953703703704,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741,0.00115740740740741
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.75.5,0.00274725274725275,0.00274725274725275,0.00274725274725275,0.00274725274725275,0.964285714285714,0.00274725274725275,0.00274725274725275,0.00274725274725275,0.00274725274725275,0.00274725274725275,0.00274725274725275,0.00274725274725275,0.00274725274725275,0.00274725274725275
