identifier,TopicValue2,Topic,TopicValue,Month,Publisher,february_people_cathedral_aftershocks_rubble_buildings_september,city_council_community_reports_chief_executive_government_public,aftershocks_people_house_woman_september_couple_disaster,red_zone_homes_people_areas_damage_central,february_south_pike_river_zealand_island_news_september,describes_experience_touches_sep_family_work_dunedin,eqc_work_rebuild_commission_heading_ian_homes,buildings_city_heritage_architect_notes_discusses_auckland,john_key_labelled_cup_prime_february_rugby_world_representing,buildings_time_february_ring_moon_rubble_devastated,mayor_bob_parker_mp_local_february_special_anderton,finance_government_billion_economy_bill_english_rate_bank,insurance_recent_companies_house_ami_community_company,people_woman_newspaper_reading_comments_headline_february,city_people_university_cbd_including_magnitude_effects,party_year_gas_energy_oil_leader_exploration,people_february_september_jersey_victims_replies_zealand
INNZ-31525,4.53804834377798,red_zone_homes_people_areas_damage_central,0.538048343777977,2011-03,"Sunday star times",0.000895255147717099,0.000895255147717099,0.0456580125335721,0.538048343777977,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.403760071620412,0.000895255147717099,0.000895255147717099
INNZ-31658,8.48566387295986,buildings_city_heritage_architect_notes_discusses_auckland,0.485663872959859,2011-03,"Sunday star times",0.000441111601235113,0.000441111601235113,0.000441111601235113,0.000441111601235113,0.0886634318482576,0.000441111601235113,0.132774591971769,0.485663872959859,0.17688575209528,0.000441111601235113,0.000441111601235113,0.000441111601235113,0.000441111601235113,0.000441111601235113,0.000441111601235113,0.110719011910013,0.000441111601235113
INNZ-31765,6.34513274336283,describes_experience_touches_sep_family_work_dunedin,0.345132743362832,2011-03,"Listener (Wellington, N.Z.)",0.000983284169124877,0.000983284169124877,0.000983284169124877,0.1976401179941,0.000983284169124877,0.345132743362832,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.345132743362832,0.0993117010816126,0.000983284169124877,0.000983284169124877,0.000983284169124877
INNZ-31928,13.3942969518191,insurance_recent_companies_house_ami_community_company,0.394296951819076,2011-03,"Listener (Wellington, N.Z.)",0.246804326450344,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.394296951819076,0.000983284169124877,0.345132743362832,0.000983284169124877,0.000983284169124877
INNZ-31963,8.69585253456221,buildings_city_heritage_architect_notes_discusses_auckland,0.695852534562212,2011-03,"Listener (Wellington, N.Z.)",0.00460829493087558,0.235023041474654,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.695852534562212,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558
INNZ-31970,1.48549323017408,february_people_cathedral_aftershocks_rubble_buildings_september,0.485493230174081,2011-03,"Listener (Wellington, N.Z.)",0.485493230174081,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.292069632495164,0.00193423597678917,0.0986460348162476,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.0986460348162476,0.00193423597678917
INNZ-32129,6.58220502901354,describes_experience_touches_sep_family_work_dunedin,0.58220502901354,2011-03,"Press (Christchurch, N.Z.)",0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.58220502901354,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.388781431334623,0.00193423597678917
INNZ-32219,2.98978940650925,city_council_community_reports_chief_executive_government_public,0.989789406509253,2011-03,"Dominion post (Wellington, N.Z.)",0.000638162093171666,0.989789406509253,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666
INNZ-32297,7.64991896272285,eqc_work_rebuild_commission_heading_ian_homes,0.649918962722852,2011-03,"Otago daily times",0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.649918962722852,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.325769854132901,0.00162074554294976,0.00162074554294976
INNZ-32348,11.546346782988,mayor_bob_parker_mp_local_february_special_anderton,0.546346782988004,2011-03,"New Zealand herald",0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.437295528898582,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.546346782988004,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422
INNZ-32383,8.48347737671581,buildings_city_heritage_architect_notes_discusses_auckland,0.483477376715811,2011-03,"New Zealand herald",0.000508388408744281,0.000508388408744281,0.000508388408744281,0.280122013218099,0.0767666497203864,0.000508388408744281,0.000508388408744281,0.483477376715811,0.000508388408744281,0.000508388408744281,0.000508388408744281,0.000508388408744281,0.153024911032028,0.000508388408744281,0.000508388408744281,0.000508388408744281,0.000508388408744281
INNZ-32782,17.3272490221643,people_february_september_jersey_victims_replies_zealand,0.327249022164276,2011-03,"Sunday star times",0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.262059973924381,0.00130378096479791,0.00130378096479791,0.131681877444589,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.196870925684485,0.0664928292046936,0.327249022164276
INNZ-32806,6.38276990185387,describes_experience_touches_sep_family_work_dunedin,0.382769901853871,2011-03,"Sunday star times",0.00109051254089422,0.32824427480916,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.382769901853871,0.00109051254089422,0.110141766630316,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.164667393675027,0.00109051254089422
INNZ-32841,15.6839237057221,city_people_university_cbd_including_magnitude_effects,0.683923705722071,2011-03,"Sunday star times",0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.275204359673025,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.683923705722071,0.00272479564032698,0.00272479564032698
INNZ-33077,15.7384464110128,city_people_university_cbd_including_magnitude_effects,0.738446411012783,2011-03,"Otago daily times",0.000983284169124877,0.246804326450344,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.738446411012783,0.000983284169124877,0.000983284169124877
INNZ-33083,15.3716759431045,city_people_university_cbd_including_magnitude_effects,0.371675943104515,2011-03,"Otago daily times",0.000618429189857761,0.0624613481756339,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.217068645640074,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.309833024118738,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.371675943104515,0.000618429189857761,0.0315398886827458
INNZ-33089,6.68392370572207,describes_experience_touches_sep_family_work_dunedin,0.683923705722071,2011-03,"Otago daily times",0.00272479564032698,0.275204359673025,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.683923705722071,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698
INNZ-33214,2.46543778801843,city_council_community_reports_chief_executive_government_public,0.465437788018433,2011-03,"MG business",0.00460829493087558,0.465437788018433,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.465437788018433,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558
INNZ-33216,8.36567553468962,buildings_city_heritage_architect_notes_discusses_auckland,0.365675534689619,2011-03,"Dominion post (Wellington, N.Z.)",0.000521648408972353,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.000521648408972353,0.130933750652061,0.000521648408972353,0.365675534689619,0.000521648408972353,0.0526864893062076,0.000521648408972353,0.104851330203443,0.000521648408972353,0.000521648408972353,0.339593114241002,0.000521648408972353,0.000521648408972353
INNZ-33219,2.46543778801843,city_council_community_reports_chief_executive_government_public,0.465437788018433,2011-03,"New Zealand herald",0.00460829493087558,0.465437788018433,0.00460829493087558,0.00460829493087558,0.235023041474654,0.235023041474654,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558
INNZ-33265,8.52999294283698,buildings_city_heritage_architect_notes_discusses_auckland,0.52999294283698,2011-04,"Listener (Wellington, N.Z.)",0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.52999294283698,0.000705716302046577,0.000705716302046577,0.282992237120677,0.000705716302046577,0.177134791813691,0.000705716302046577,0.000705716302046577,0.000705716302046577,0.000705716302046577
INNZ-33267,9.56554307116105,john_key_labelled_cup_prime_february_rugby_world_representing,0.565543071161049,2011-03,"MG business",0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.378277153558052,0.565543071161049,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993
INNZ-33351,17.8632478632479,people_february_september_jersey_victims_replies_zealand,0.863247863247863,2011-01,"New Zealand herald",0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.00854700854700855,0.863247863247863
INNZ-33436,15.4373907979033,city_people_university_cbd_including_magnitude_effects,0.43739079790332,2011-03,"Press (Christchurch, N.Z.)",0.0005824111822947,0.0879440885264997,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.20442632498544,0.0005824111822947,0.0005824111822947,0.0005824111822947,0.0297029702970297,0.0005824111822947,0.0005824111822947,0.43739079790332,0.20442632498544,0.0297029702970297
INNZ-33472,6.984267453294,describes_experience_touches_sep_family_work_dunedin,0.984267453294002,2011-03,"Press (Christchurch, N.Z.)",0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.984267453294002,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877
INNZ-33481,15.9815455594002,city_people_university_cbd_including_magnitude_effects,0.981545559400231,2011-03,"Press (Christchurch, N.Z.)",0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.981545559400231,0.00115340253748558,0.00115340253748558
INNZ-33484,12.3629782833506,finance_government_billion_economy_bill_english_rate_bank,0.362978283350569,2011-03,"Press (Christchurch, N.Z.)",0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.311271975180972,0.00103412616339193,0.00103412616339193,0.362978283350569,0.0527404343329886,0.00103412616339193,0.207859358841779,0.00103412616339193,0.0527404343329886
INNZ-33494,3.44268077601411,aftershocks_people_house_woman_september_couple_disaster,0.442680776014109,2011-03,"Press (Christchurch, N.Z.)",0.0017636684303351,0.0017636684303351,0.442680776014109,0.0017636684303351,0.178130511463845,0.2663139329806,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.08994708994709,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351
INNZ-33502,2.65910753474762,city_council_community_reports_chief_executive_government_public,0.659107534747623,2011-03,"Press (Christchurch, N.Z.)",0.000731528895391368,0.659107534747623,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.110460863204097,0.000731528895391368,0.220190197512802,0.000731528895391368,0.000731528895391368,0.000731528895391368,0.000731528895391368
INNZ-33526,2.98978940650925,city_council_community_reports_chief_executive_government_public,0.989789406509253,2011-03,"Press (Christchurch, N.Z.)",0.000638162093171666,0.989789406509253,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666
INNZ-34063,1.56554307116105,february_people_cathedral_aftershocks_rubble_buildings_september,0.565543071161049,2011-03,"Press (Christchurch, N.Z.)",0.565543071161049,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.378277153558052,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993,0.00374531835205993
INNZ-34066,6.60479041916168,describes_experience_touches_sep_family_work_dunedin,0.604790419161677,2011-03,"Press (Christchurch, N.Z.)",0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.604790419161677,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.305389221556886,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581
INNZ-34196,15.6340694006309,city_people_university_cbd_including_magnitude_effects,0.634069400630915,2011-04,"New Zealand herald",0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.634069400630915,0.00315457413249211,0.318611987381703
