term,nz_company_canterbury_exploration_fracking_gas_oil,earthquake_canterbury_talks_commission_speaks_economic_earthquakes,christchurch_earthquake_high_house_party_including_damaged,mayor_christchurch_bob_parker_architect_river_writer,quake_christchurch_earthquake_talks_experience_feb_nz,christchurch_earthquake_city_talks_business_recovery_earthquakes,earthquake_earthquakes_talks_canterbury_university_community_lessons,nz_christchurch_civil_earthquake_national_defence_approach,earthquake_buildings_christchurch_city_building_heritage_notes,christchurch_earthquake_feb_talks_includes_sep_dunedin,christchurch_earthquake_city_people_residents_describes_quake,insurance_christchurch_earthquakes_rebuilding_executive_companies_nz
home,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,0.010286920078544,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,0.00978506314292883
ian,5.50327444829674e-05,0.0139619094042687,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,0.00343760154606557,0.00253635016699731,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
industry,0.0055583071927797,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,0.0167544813358981
informs,0.00830994441692807,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,0.00793755438938847,2.27164307943936e-05,0.00699729586574113
john,5.50327444829674e-05,3.48177291877024e-05,0.00517095006560161,0.0100645936608082,2.93074646112365e-05,0.00514785107147133,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
life,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,0.00207561759798136,1.54628813533114e-05,0.00266343187152238,0.0125167533677109,2.7877672771877e-05
liquefaction,5.50327444829674e-05,3.48177291877024e-05,0.00902986802500579,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,0.00755882574520981,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,0.00142176131136573
made,5.50327444829674e-05,0.00525747710734306,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,0.00465432728734672,0.00661902375992194,2.27164307943936e-05,2.7877672771877e-05
national,5.50327444829674e-05,0.00525747710734306,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,0.0224248097350535,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
role,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,0.0122502136665174,1.54628813533114e-05,0.00530049313045542,2.27164307943936e-05,0.00560341222714728
south,5.50327444829674e-05,0.00699836356672818,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,0.00233489508435002,0.00925608501885499,2.27164307943936e-05,2.7877672771877e-05
student,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,0.0176137862313531,1.71024952540576e-05,2.51123778910625e-05,0.00411053681168858,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
views,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,0.00756096339692554,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,0.00818037523910301,0.00542747135501229,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
art,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,0.0171672687956541,2.27164307943936e-05,2.7877672771877e-05
civil,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,0.026494648162468,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
considers,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,0.00771322535957996,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,0.00456600258967311,2.7877672771877e-05
experiences,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,0.00442542715629671,0.00856835012228284,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
explains,0.0110615816410764,3.48177291877024e-05,2.57261197293612e-05,0.00255370286916028,2.93074646112365e-05,0.00343760154606557,0.00379196906155044,4.06983842741443e-05,1.54628813533114e-05,0.00134490124205585,2.27164307943936e-05,2.7877672771877e-05
major,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,0.00685810059687708,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,0.00570182412939279,2.7877672771877e-05
party,5.50327444829674e-05,3.48177291877024e-05,0.0167477039438142,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
paul,0.00280666996863134,3.48177291877024e-05,2.57261197293612e-05,0.0125682239246908,0.00589080038685853,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,0.0039819625009889,2.27164307943936e-05,2.7877672771877e-05
red,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,0.0132176665396677,0.00343760154606557,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
services,0.0110615816410764,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,0.00258247678336269,0.00755882574520981,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
state,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,0.00379196906155044,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,0.00456600258967311,0.00839117950433498
students,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,0.0176137862313531,1.71024952540576e-05,0.00128073127244419,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
team,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,0.00856835012228284,2.51123778910625e-05,4.06983842741443e-05,0.00233489508435002,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
theatre,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,0.0171672687956541,2.27164307943936e-05,2.7877672771877e-05
trust,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,0.00514785107147133,2.51123778910625e-05,4.06983842741443e-05,0.00542747135501229,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
wake,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,0.00504758795610356,4.06983842741443e-05,0.00465432728734672,2.63706125893305e-05,2.27164307943936e-05,0.00420952858855343
affected,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,0.00258247678336269,2.51123778910625e-05,4.06983842741443e-05,0.00697375949034343,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
areas,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,0.00818037523910301,0.00233489508435002,2.63706125893305e-05,0.00570182412939279,2.7877672771877e-05
arts,5.50327444829674e-05,0.00699836356672818,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,0.0105746156483215,2.27164307943936e-05,2.7877672771877e-05
author,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,0.0136525749074305,2.7877672771877e-05
based,0.0193164933135215,0.0087392500261133,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
born,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,0.00255370286916028,0.00589080038685853,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,0.00388118321968115,0.00266343187152238,2.27164307943936e-05,2.7877672771877e-05
claims,5.50327444829674e-05,0.0139619094042687,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,0.00156175101668445,2.63706125893305e-05,2.27164307943936e-05,0.00281564494995958
demolition,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,0.00852004762567457,0.00134490124205585,2.27164307943936e-05,2.7877672771877e-05
families,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,0.00149468069517306,1.71024952540576e-05,2.51123778910625e-05,0.00818037523910301,1.54628813533114e-05,2.63706125893305e-05,0.00797346720883215,2.7877672771877e-05
hit,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,0.00735617361742036,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,0.00797346720883215,2.7877672771877e-05
investigates,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,0.00856835012228284,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,0.00266343187152238,2.27164307943936e-05,2.7877672771877e-05
organisation,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,0.00343760154606557,0.0100700635343161,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
peter,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,0.00685810059687708,2.51123778910625e-05,4.06983842741443e-05,0.00310803915201559,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
working,5.50327444829674e-05,0.0087392500261133,2.57261197293612e-05,5.00726052776526e-05,0.00296005392573488,1.71024952540576e-05,2.51123778910625e-05,0.00818037523910301,1.54628813533114e-05,0.00134490124205585,2.27164307943936e-05,2.7877672771877e-05
advice,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,0.00756096339692554,2.93074646112365e-05,1.71024952540576e-05,0.0100700635343161,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
briefly,5.50327444829674e-05,3.48177291877024e-05,0.00774356203853773,0.00756096339692554,2.93074646112365e-05,0.00172735202065981,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
caused,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,0.00856835012228284,2.51123778910625e-05,4.06983842741443e-05,0.00078860694901888,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
centre,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,0.00429272630876845,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,0.00793755438938847,2.27164307943936e-05,2.7877672771877e-05
ctv,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,0.0161484130007913,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
decision,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,0.00156175101668445,0.00530049313045542,0.00570182412939279,2.7877672771877e-05
financial,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,0.0153605976973042
historic,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,0.007746903558009,2.63706125893305e-05,0.00115853797051407,2.7877672771877e-05
homes,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,0.0125167533677109,2.7877672771877e-05
japan,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,0.00882154684798218,1.71024952540576e-05,0.00630320685065669,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
lack,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,0.00818037523910301,0.00310803915201559,2.63706125893305e-05,0.00343018104995343,2.7877672771877e-05
overseas,5.50327444829674e-05,0.00351659064795794,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,0.0102152944528102,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,0.00560341222714728
owner,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,0.00771322535957996,2.51123778910625e-05,4.06983842741443e-05,0.00156175101668445,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
part,5.50327444829674e-05,3.48177291877024e-05,0.00388464407913354,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,0.0105746156483215,2.27164307943936e-05,2.7877672771877e-05
plan,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,0.00258247678336269,0.00504758795610356,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,0.00560341222714728
profiles,5.50327444829674e-05,3.48177291877024e-05,0.00259833809266548,5.00726052776526e-05,2.93074646112365e-05,0.00771322535957996,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
property,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,0.0153605976973042
september,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,0.00128073127244419,4.06983842741443e-05,0.00388118321968115,2.63706125893305e-05,0.00570182412939279,2.7877672771877e-05
term,5.50327444829674e-05,0.00699836356672818,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,0.00429272630876845,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,0.00229435951023375,2.7877672771877e-05
act,5.50327444829674e-05,3.48177291877024e-05,0.01288878598441,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
authority,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,0.00685810059687708,2.51123778910625e-05,4.06983842741443e-05,0.00156175101668445,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
cera,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,0.00685810059687708,2.51123778910625e-05,4.06983842741443e-05,0.00156175101668445,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
children,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,0.0132176665396677,0.000872227257956936,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
construction,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,0.00343760154606557,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,0.00839117950433498
cost,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,0.00818037523910301,0.00310803915201559,2.63706125893305e-05,2.27164307943936e-05,0.00281564494995958
defence,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,0.0203898905213463,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
design,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,0.007746903558009,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
destroyed,5.50327444829674e-05,3.48177291877024e-05,2.57261197293612e-05,5.00726052776526e-05,0.00735617361742036,1.71024952540576e-05,0.00128073127244419,4.06983842741443e-05,1.54628813533114e-05,0.00530049313045542,2.27164307943936e-05,2.7877672771877e-05
development,5.50327444829674e-05,3.48177291877024e-05,0.0103161740114738,0.00505733313304291,2.93074646112365e-05,1.71024952540576e-05,2.51123778910625e-05,4.06983842741443e-05,1.54628813533114e-05,2.63706125893305e-05,2.27164307943936e-05,2.7877672771877e-05
