term,river_pike_south_disaster_island_people_mine,city_people_version_comments_word_large_council,made_bank_representing_chch_reserve_paper_left,insurance_council_marryatt_city_pay_tony_ami,toilet_rubble_portaloo_time_damage_portaloos_problems,aftershocks_residents_move_parking_nature_crumbling_mother,buildings_rubble_damage_people_sign_cathedral_representing,red_zone_house_areas_report_city_homes,world_cup_rugby_people_decision_damage_land,people_gambling_runs_wondering_victims_mobile_power,mayor_bob_parker_jersey_body_elections_anderton,red_zone_business_owners_allowed_black_cbd,eqc_contractors_week_list_quakes_paid_hour,john_key_finance_government_prime_billion_english,brownlee_gerry_recovery_buildings_john_damaged_key,aftershocks_liquefaction_rebuild_house_heading_people_couple,ring_ken_people_moon_march_japan_weeks
dead,4.45057634963728e-05,2.95255248162036e-05,0.00395783533837533,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,0.00394060387797176,0.00152836464982469,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
december,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,0.00169328330953883,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,0.00152836464982469,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,0.0035471822218046,0.00193408927149304
demolishing,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,0.00452515808085349,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,0.00552728870017204,2.34912729920834e-05,3.79233190488832e-05
demolition,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,0.00752195151188229,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,0.00186683260734287,2.34912729920834e-05,3.79233190488832e-05
doesn,4.45057634963728e-05,0.00445835424724675,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,0.00263576815678906,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,0.00119805492259626,3.79233190488832e-05
donations,4.45057634963728e-05,0.00445835424724675,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,0.004964002761432,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
drawn,4.45057634963728e-05,0.00593463048805692,3.91864884987656e-05,0.00169328330953883,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,0.00152836464982469,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
early,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,0.004964002761432,3.66045609282917e-05,0.0035471822218046,3.79233190488832e-05
emergency,0.0133962348124082,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
european,4.45057634963728e-05,0.00888718296967729,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
evans,4.45057634963728e-05,2.95255248162036e-05,0.00395783533837533,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,0.00332029323777902,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,0.0038302552239372
event,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,0.00501344666157575,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,0.004964002761432,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
experts,4.45057634963728e-05,0.00150580176562638,3.91864884987656e-05,3.32016335203692e-05,0.00513498398495094,0.00727045115316096,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
extra,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,0.00552849088620067,3.28741904730596e-05,3.66045609282917e-05,0.00472174587140877,3.79233190488832e-05
fear,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,0.00707087317061712,3.79233190488832e-05
flies,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,0.00302676136533909,0.00332029323777902,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,0.00237261857220043,3.79233190488832e-05
foreigners,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,0.00989513133239094,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
found,4.45057634963728e-05,2.95255248162036e-05,0.00395783533837533,3.32016335203692e-05,0.0102191265443083,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
friend,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,0.00552849088620067,3.28741904730596e-05,0.00735751674658662,2.34912729920834e-05,3.79233190488832e-05
future,4.45057634963728e-05,0.00150580176562638,0.00395783533837533,0.00169328330953883,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,0.00237261857220043,3.79233190488832e-05
good,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,0.00602355479636789,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,0.00369706065375746,2.34912729920834e-05,3.79233190488832e-05
jim,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,0.012717056064895,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
killed,4.45057634963728e-05,0.00298207800643656,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,0.00954008258578955,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
life,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,0.00833361001361267,0.00259291270527226,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
loss,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,0.00335336498555729,5.08414255935736e-05,4.81486831335163e-05,0.00524543959915447,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
lost,4.45057634963728e-05,0.00888718296967729,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
maori,4.45057634963728e-05,0.00445835424724675,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,0.00167658371412604,4.7463097441739e-05,0.00426718492542989,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
masonry,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,0.00655027532033717,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,0.00119805492259626,3.79233190488832e-05
munted,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,0.00902034822739669,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
neighbours,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,0.00967788530983677,0.00263576815678906,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
older,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,0.00735751674658662,0.00237261857220043,3.79233190488832e-05
order,0.00894565846277093,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,0.00378716862274551,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
park,4.45057634963728e-05,0.00593463048805692,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,0.00426718492542989,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
phones,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,0.0071669277137026,4.22493556973256e-05,0.00566200457459972,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
pieces,4.45057634963728e-05,2.95255248162036e-05,0.00983580861319017,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,0.0019123326708913,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
pile,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,0.00524543959915447,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,0.00237261857220043,3.79233190488832e-05
politicians,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,0.00245558283980933,2.60967144236541e-05,0.00602355479636789,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,0.00119805492259626,3.79233190488832e-05
potential,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,0.00335336498555729,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,0.00762258712882551
pours,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,0.00637965271029617,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,0.00186683260734287,0.00237261857220043,3.79233190488832e-05
predicting,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,0.0114149190337138
published,4.45057634963728e-05,0.00888718296967729,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
queen,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,0.00566200457459972,5.47375335267393e-05,0.004964002761432,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
rail,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,0.00707087317061712,3.79233190488832e-05
rebuilt,4.45057634963728e-05,2.95255248162036e-05,0.00787648418825189,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,0.00378716862274551,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
recent,0.00894565846277093,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,0.00332029323777902,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
refer,4.45057634963728e-05,0.00445835424724675,3.91864884987656e-05,0.00335336498555729,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,0.00186683260734287,2.34912729920834e-05,3.79233190488832e-05
remain,0.00226979393831501,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,0.00727045115316096,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,0.0038302552239372
resulted,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,0.00655027532033717,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,0.00193408927149304
risk,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,0.00785511104151987,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
robert,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,0.0153032691036657,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
rwc,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,0.00989513133239094,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
santa,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,0.00999369168963113,5.08414255935736e-05,4.81486831335163e-05,2.60967144236541e-05,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,3.28741904730596e-05,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
saturday,4.45057634963728e-05,2.95255248162036e-05,3.91864884987656e-05,3.32016335203692e-05,5.08414255935736e-05,4.81486831335163e-05,0.00263576815678906,2.9967934310288e-05,3.28741904730596e-05,4.7463097441739e-05,4.22493556973256e-05,3.74967190370843e-05,5.47375335267393e-05,0.00660771228508498,3.66045609282917e-05,2.34912729920834e-05,3.79233190488832e-05
