term,πολύς_ἄλλος_πόλις_ἱερός_οἰκέω_πρότερος_γίγνομαι,σύμμαχος_σπονδή_πρός_ποιέω_σφεῖς_ἀθηναίους_γίγνομαι,ἀθηναῖοι_ἀναχωρέω_ἀθηναίων_ἵστημι_τις_πολύς_μάχη,γίγνομαι_πόλεμος_δ_τελευτάω_θέρος_χειμών_ἔτος,τις_ὅς_ἄλλος_πολύς_πρός_ἔχω_γίγνομαι,ναῦς_ὁπλίτης_ἄλλος_σύμμαχος_δ_ἀθηναίων_στρατία,τις_δῆμος_πολύς_ὡς_ἄλλος_πόλις_σφεῖς,ναῦς_πρός_θάλασσα_τεῖχος_πολύς_τις_μέγας,ναῦς_πλέω_ὡς_ὅς_ἄλλος_ποιέω_ἀφικνέομαι,βασιλεύς_ἔχω_σύμμαχος_σφεῖς_πρότερος_αἱρέω_ἀθηναίων,ὡς_πολύς_χωρέω_δ_ἄλλος_ἦδος_πρός,ὡς_λέγω_ὅστις_σφεῖς_ἄλλος_τις_πρότερος
γῆ,0.00629920551776232,3.14357657280995e-06,0.00742679031823604,0.00579598755520928,0.00125203963382802,0.000202013000130714,5.38187063059378e-06,0.00567501086027188,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
πλεῖστος,0.00652401656407789,3.14357657280995e-06,0.00247926160882639,5.26429387394122e-06,0.00246007236116037,0.00297474045290522,0.00135084952827904,0.00276971519801665,3.42455198298683e-06,5.45229514364072e-06,0.00170504100217648,2.96376208103518e-06
τυγχάνω,4.49622092631143e-06,0.00314672014938276,5.49725412156628e-06,5.26429387394122e-06,0.00224435223127959,3.9610392182493e-06,5.38187063059378e-06,0.00124789366064486,0.00411288693156718,0.00191375559541789,0.00471701819496136,2.96376208103518e-06
χρῆμα,0.00742326074934018,3.14357657280995e-06,0.00028035996019988,5.26429387394122e-06,0.00176976794554188,0.00495526006202987,0.000274475402160283,2.76694824976688e-06,0.00222938334092442,0.00545774743878436,2.61911060242163e-06,0.00207759721880566
εἶπον,4.49622092631143e-06,0.00314672014938276,5.49725412156628e-06,5.26429387394122e-06,0.00207177612737497,3.9610392182493e-06,0.00215813012286811,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,0.0102279429416524
οὕτως,0.00180298459145089,0.00204646834889928,5.49725412156628e-06,0.0050063434741181,0.00215806417932728,0.000796168882868109,5.38187063059378e-06,0.00193963072308659,3.42455198298683e-06,0.00245898510978196,0.00105026335157107,0.00281853773906446
εἷς,0.00157817354513531,3.14357657280995e-06,0.00412843784529627,5.26429387394122e-06,0.00155404781566111,3.9610392182493e-06,5.38187063059378e-06,0.00359979967294672,0.0066813009188073,5.45229514364072e-06,2.61911060242163e-06,0.00281853773906446
πλείων,4.49622092631143e-06,3.14357657280995e-06,0.0027541243149047,5.26429387394122e-06,0.00263264846506499,0.00218253260925536,5.38187063059378e-06,0.00263136778552831,0.00137324534517772,5.45229514364072e-06,0.00288364077326621,0.00148484480259863
ἀναχωρέω,4.49622092631143e-06,0.00141775303433729,0.0186961612674469,0.00658563163630047,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,0.000517107349431011,5.45229514364072e-06,0.00393128501423487,0.000743904282339831
δύναμις,0.00225260668408203,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.00539386612753892,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,0.000823296566689748,2.61911060242163e-06,2.96376208103518e-06
κελεύω,4.49622092631143e-06,0.00456132960714724,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,0.00158837672651797,0.00188903659133842,2.76694824976688e-06,0.00342797653496981,0.00300421462414603,2.61911060242163e-06,0.00933881431734186
ναυτικός,0.00427590610092217,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.00246007236116037,0.00416305221838001,5.38187063059378e-06,0.002908062610505,0.00342797653496981,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
νῆσος,0.00629920551776232,0.00110339537705629,0.00247926160882639,0.00263741123084455,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,0.00719683239764367,0.00308552133667113,5.45229514364072e-06,2.61911060242163e-06,0.00207759721880566
βοηθέω,4.49622092631143e-06,0.00314672014938276,0.00330384972706133,5.26429387394122e-06,0.000820599374066471,0.00812409143662931,5.38187063059378e-06,2.76694824976688e-06,0.00394165933241784,5.45229514364072e-06,0.00275268524314513,2.96376208103518e-06
γιγνώσκω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.00297780067287423,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,0.00136852608105382,0.00262172971302405,0.00622686413225492
οἶδα,4.49622092631143e-06,0.000946216548415794,5.49725412156628e-06,5.26429387394122e-06,0.00306408872482654,3.9610392182493e-06,0.004849065438165,2.76694824976688e-06,0.000688334948580352,5.45229514364072e-06,0.00131217441181324,0.00400404257147853
δι,0.0024774177303976,0.000789037719775297,5.49725412156628e-06,5.26429387394122e-06,0.0035818170365404,3.9610392182493e-06,5.38187063059378e-06,0.00193963072308659,3.42455198298683e-06,5.45229514364072e-06,0.000526441231086747,0.00237397342690918
ὅμοιος,0.00157817354513531,0.00220364717753977,5.49725412156628e-06,5.26429387394122e-06,0.00435840950411119,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.00144312994193432,2.96376208103518e-06
ἀρχή,0.00292703982302874,3.14357657280995e-06,0.000555222666278194,0.000794908374965124,0.00302094469885038,3.9610392182493e-06,0.00538725250122438,2.76694824976688e-06,3.42455198298683e-06,0.00463990316723825,2.61911060242163e-06,0.00089209238639159
πλῆθος,0.000678929359873027,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.00198548807542266,0.000598116921955644,0.00377269131204624,2.76694824976688e-06,3.42455198298683e-06,0.00354944413851011,0.0030145963033873,0.00430041877958205
φημί,4.49622092631143e-06,0.00550440257899022,5.49725412156628e-06,5.26429387394122e-06,0.00246007236116037,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,0.00103079014687903,5.45229514364072e-06,2.61911060242163e-06,0.00489317119578909
νικάω,4.49622092631143e-06,3.14357657280995e-06,0.0148480833823505,5.26429387394122e-06,0.00116575158187571,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,0.00188692814262574,5.45229514364072e-06,0.00484797372508244,2.96376208103518e-06
ἀεί,0.00360147296197546,0.000317501233853805,5.49725412156628e-06,0.00263741123084455,0.00297780067287423,3.9610392182493e-06,0.000543568933689972,0.00110954624815652,3.42455198298683e-06,5.45229514364072e-06,0.00144312994193432,0.00148484480259863
παρέχω,4.49622092631143e-06,3.14357657280995e-06,0.000555222666278194,5.26429387394122e-06,0.00310723275080269,0.00297474045290522,0.00161994305980873,2.76694824976688e-06,0.00137324534517772,0.00245898510978196,0.00209790759253973,2.96376208103518e-06
ἔπειτα,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,0.00579598755520928,0.000734311322114161,0.0019844806483429,0.00323450424898686,0.00110954624815652,0.00120201774602838,0.00436728841005621,0.00458606266484027,2.96376208103518e-06
ἡγέομαι,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,0.0063224169426034,0.0035818170365404,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,0.00191375559541789,0.00170504100217648,2.96376208103518e-06
καθ,0.00135336249881974,0.00251800483482077,0.00247926160882639,5.26429387394122e-06,0.00284836859494576,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.00183599653229756,0.00237397342690918
συμβαίνω,0.00112855145250417,0.00424697194986624,5.49725412156628e-06,0.00211098184345043,0.00220120820530344,3.9610392182493e-06,0.00350359778051655,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.000526441231086747,0.00281853773906446
αἰσθάνομαι,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.0010794635299234,0.000994220843780574,5.38187063059378e-06,0.000556156598203144,0.00685252851795664,0.000278067052325677,0.00353841842387162,0.00326310205121974
μόνος,0.00270222877671317,0.000474680062494302,5.49725412156628e-06,5.26429387394122e-06,0.00371124911446887,3.9610392182493e-06,0.00296541071745717,2.76694824976688e-06,3.42455198298683e-06,0.000278067052325677,0.000919307821449992,0.000595716178288072
συμμαχία,0.00135336249881974,0.0119487345532506,5.49725412156628e-06,5.26429387394122e-06,0.00103631950394725,0.0013903247656055,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,0.00191375559541789,2.61911060242163e-06,0.000595716178288072
ταχύς,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.00155404781566111,3.9610392182493e-06,5.38187063059378e-06,0.00318475743548168,0.00394165933241784,5.45229514364072e-06,0.00275268524314513,0.00311491394716798
πεζός,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,4.40069064956783e-05,0.0053513639838548,5.38187063059378e-06,0.00595170568524857,0.007537438914554,5.45229514364072e-06,0.00078835229132891,2.96376208103518e-06
ἀδικέω,0.000229307267241883,0.00566158140763072,5.49725412156628e-06,5.26429387394122e-06,0.00306408872482654,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,0.00178122101070214
ἐναντίος,4.49622092631143e-06,3.14357657280995e-06,0.00247926160882639,5.26429387394122e-06,0.00263264846506499,3.9610392182493e-06,5.38187063059378e-06,0.000556156598203144,3.42455198298683e-06,5.45229514364072e-06,0.00458606266484027,0.00163303290665039
ὁρμάω,0.000454118313557455,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.000777455348090316,0.00277668849199276,5.38187063059378e-06,0.00346145226045837,0.00308552133667113,0.00600297695314843,0.000526441231086747,0.00252216153096094
δῆμος,0.00112855145250417,0.0006318588911348,5.49725412156628e-06,5.26429387394122e-06,4.40069064956783e-05,3.9610392182493e-06,0.0261074544290104,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,0.00178122101070214
οὐδός,4.49622092631143e-06,0.00267518366346127,5.49725412156628e-06,5.26429387394122e-06,0.003193520802755,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.00288364077326621,0.00089209238639159
πρίν,0.00180298459145089,0.00141775303433729,5.49725412156628e-06,0.00211098184345043,0.00164033586761342,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.00380032948411378,0.00400404257147853
μετ,0.00157817354513531,3.14357657280995e-06,0.00330384972706133,5.26429387394122e-06,0.0010794635299234,0.00396500025746755,0.004849065438165,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.00275268524314513,0.00222578532285742
ἀμύνω,4.49622092631143e-06,0.00236082600618027,5.49725412156628e-06,5.26429387394122e-06,0.003193520802755,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.0036693739539927,2.96376208103518e-06
ἄνθρωπος,0.000678929359873027,3.14357657280995e-06,0.00440330055137459,5.26429387394122e-06,0.00293465664689807,3.9610392182493e-06,0.00296541071745717,0.00235467296055162,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἀξιόω,4.49622092631143e-06,0.000946216548415794,5.49725412156628e-06,5.26429387394122e-06,0.00401325729630195,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,0.000174652151132328,0.00109591132387178,2.61911060242163e-06,0.00163303290665039
ἱππεύς,4.49622092631143e-06,3.14357657280995e-06,0.00357871243313965,5.26429387394122e-06,8.62880519523103e-07,0.0099065590848415,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.00576466243593001,0.00118846859449511
λακεδαιμονίους,4.49622092631143e-06,0.0100625886095646,5.49725412156628e-06,0.00211098184345043,0.000691167296138006,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.00078835229132891,0.00311491394716798
δίδωμι,0.00427590610092217,0.00251800483482077,5.49725412156628e-06,5.26429387394122e-06,0.00181291197151804,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,0.00359920413411915,0.00409467365287418,2.61911060242163e-06,2.96376208103518e-06
δύο,4.49622092631143e-06,3.14357657280995e-06,0.00522788866960953,0.00158455245605631,0.000432303140281075,0.00218253260925536,5.38187063059378e-06,0.00304641002299334,0.00633884572050861,0.00164114083823586,2.61911060242163e-06,2.96376208103518e-06
ἔοικα,0.00202779563776646,0.000789037719775297,5.49725412156628e-06,0.00184776714975337,0.00371124911446887,3.9610392182493e-06,5.38187063059378e-06,0.000556156598203144,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ἕτερος,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.00254636041311268,0.000994220843780574,5.38187063059378e-06,0.00276971519801665,3.42455198298683e-06,5.45229514364072e-06,0.00288364077326621,0.000743904282339831
πάλιν,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,0.00211098184345043,0.000130294958447989,3.9610392182493e-06,5.38187063059378e-06,0.00193963072308659,0.00377043173326849,0.00600297695314843,0.0036693739539927,0.00207759721880566
τρόπος,0.00112855145250417,0.000946216548415794,0.00028035996019988,0.00184776714975337,0.00138147171175649,3.9610392182493e-06,0.00377269131204624,0.00249302037303996,3.42455198298683e-06,0.000823296566689748,0.00144312994193432,0.00207759721880566
βουλεύω,4.49622092631143e-06,0.00188928952025878,5.49725412156628e-06,5.26429387394122e-06,0.00250321638713652,3.9610392182493e-06,0.00135084952827904,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,0.00518954740389261
δείδω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.00142461573773264,3.9610392182493e-06,0.00350359778051655,2.76694824976688e-06,0.00274306613837245,0.00245898510978196,0.00222886312266081,0.00326310205121974
δέχομαι,4.49622092631143e-06,0.00613311789355221,5.49725412156628e-06,5.26429387394122e-06,0.00155404781566111,0.0019844806483429,0.00161994305980873,2.76694824976688e-06,3.42455198298683e-06,0.00109591132387178,0.00196695206241864,2.96376208103518e-06
στρατεύω,4.49622092631143e-06,3.14357657280995e-06,0.00165467349059145,0.00711206102369459,0.00047544716625723,0.00455915614020494,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,0.00927435403933286,2.61911060242163e-06,0.00118846859449511
ἄγω,4.49622092631143e-06,0.00298954132074226,0.00165467349059145,0.00211098184345043,8.62880519523103e-07,0.00693577967115452,0.00269631718592748,2.76694824976688e-06,3.42455198298683e-06,0.00354944413851011,0.00144312994193432,0.00089209238639159
ἅπας,0.00292703982302874,0.00330389897802326,0.000830085372356508,5.26429387394122e-06,0.00181291197151804,0.00257863653108029,5.38187063059378e-06,0.00221632554806327,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
πολεμέω,0.00225260668408203,0.00629029672219271,5.49725412156628e-06,5.26429387394122e-06,0.00207177612737497,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,0.000345879750281669,0.00218637035259993,2.61911060242163e-06,2.96376208103518e-06
φοβέω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.00211492015335113,3.9610392182493e-06,0.000812662465219661,0.0016629358981099,3.42455198298683e-06,0.00218637035259993,0.00209790759253973,0.00296672584311622
οὐδ,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.00332295288068347,3.9610392182493e-06,0.000274475402160283,2.76694824976688e-06,0.000517107349431011,0.000823296566689748,2.61911060242163e-06,0.0034112901552715
στρατόπεδον,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.000216583010400299,0.00158837672651797,5.38187063059378e-06,0.0016629358981099,0.00120201774602838,5.45229514364072e-06,0.00746708432750407,0.0026703496350127
θέρος,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,0.0165877899967888,8.62880519523103e-07,0.00436110417929248,5.38187063059378e-06,2.76694824976688e-06,0.000688334948580352,0.00463990316723825,2.61911060242163e-06,2.96376208103518e-06
χειμών,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,0.0160613606093947,8.62880519523103e-07,0.00376694829655508,5.38187063059378e-06,0.000832851423179832,0.00222938334092442,0.00191375559541789,2.61911060242163e-06,2.96376208103518e-06
ἀμφότερος,4.49622092631143e-06,0.00566158140763072,5.49725412156628e-06,5.26429387394122e-06,0.00172662391956573,0.0013903247656055,0.000274475402160283,0.00110954624815652,3.42455198298683e-06,5.45229514364072e-06,0.00170504100217648,2.96376208103518e-06
χρή,4.49622092631143e-06,0.000160322405213307,5.49725412156628e-06,5.26429387394122e-06,0.00353867301056425,3.9610392182493e-06,0.00135084952827904,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.000395485700965666,0.00207759721880566
τρέπω,0.000678929359873027,3.14357657280995e-06,0.00247926160882639,5.26429387394122e-06,0.000863743400042626,3.9610392182493e-06,0.00188903659133842,2.76694824976688e-06,3.42455198298683e-06,0.000823296566689748,0.00812186197810947,2.96376208103518e-06
κοινός,0.00337666191565989,0.00534722375034972,5.49725412156628e-06,5.26429387394122e-06,0.0023306402832319,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
οἰκέω,0.0159660805093319,0.0006318588911348,5.49725412156628e-06,0.00105812306866218,0.00103631950394725,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
στράτευμα,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,0.00277668849199276,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.00799090644798839,0.00415223067553029
συρακόσιοι,0.000454118313557455,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.000346015088328764,0.00416305221838001,5.38187063059378e-06,0.00442988414787678,3.42455198298683e-06,5.45229514364072e-06,0.00524084031544568,2.96376208103518e-06
συρακοσίων,0.00225260668408203,3.14357657280995e-06,0.00165467349059145,5.26429387394122e-06,8.62880519523103e-07,0.00475720810111741,5.38187063059378e-06,0.00332310484797003,3.42455198298683e-06,5.45229514364072e-06,0.00353841842387162,0.00178122101070214
κίνδυνος,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.0039701132703258,3.9610392182493e-06,5.38187063059378e-06,0.00110954624815652,3.42455198298683e-06,5.45229514364072e-06,0.000264530170844585,2.96376208103518e-06
ὅπλον,0.000903740406188598,0.00377543546394475,0.00440330055137459,5.26429387394122e-06,8.62880519523103e-07,0.000796168882868109,0.00188903659133842,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.00353841842387162,0.00296672584311622
νύξ,4.49622092631143e-06,3.14357657280995e-06,0.00302898702098302,5.26429387394122e-06,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,0.00650509533520195,0.00154447294432706,5.45229514364072e-06,0.00445510713471919,2.96376208103518e-06
πρέσβις,4.49622092631143e-06,0.0069190120367547,5.49725412156628e-06,5.26429387394122e-06,8.62880519523103e-07,0.00257863653108029,0.000812662465219661,2.76694824976688e-06,3.42455198298683e-06,0.00300421462414603,2.61911060242163e-06,0.00444860688363381
φαίνω,0.00225260668408203,3.14357657280995e-06,5.49725412156628e-06,0.000268478987571002,0.00315037677677885,3.9610392182493e-06,5.38187063059378e-06,0.0004178091857148,0.00154447294432706,0.000278067052325677,2.61911060242163e-06,0.000447528074236313
αὖθις,0.000454118313557455,0.000317501233853805,0.00385357513921796,5.26429387394122e-06,0.00056173521820954,3.9610392182493e-06,0.00108175599674935,0.00221632554806327,0.00205815574177508,0.00136852608105382,0.000395485700965666,0.00415223067553029
ἐλάσσων,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.00155404781566111,0.00455915614020494,5.38187063059378e-06,0.00235467296055162,0.000688334948580352,5.45229514364072e-06,0.00170504100217648,0.00089209238639159
τοσοῦτος,4.49622092631143e-06,0.00110339537705629,5.49725412156628e-06,5.26429387394122e-06,0.0018560559974942,0.0013903247656055,5.38187063059378e-06,0.00193963072308659,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,0.00400404257147853
ἔτος,0.00652401656407789,0.00173211069161828,5.49725412156628e-06,0.0150085018346064,8.62880519523103e-07,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
καλός,4.49622092631143e-06,0.00330389897802326,5.49725412156628e-06,5.26429387394122e-06,0.003193520802755,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.000264530170844585,2.96376208103518e-06
εἴκοσι,4.49622092631143e-06,3.14357657280995e-06,0.00165467349059145,5.26429387394122e-06,8.62880519523103e-07,0.0059455198665922,5.38187063059378e-06,0.00207797813557493,0.00770866651370334,5.45229514364072e-06,2.61911060242163e-06,2.96376208103518e-06
ὑπάρχω,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,5.26429387394122e-06,0.003193520802755,0.00119227280469304,0.00108175599674935,0.000971198835668176,3.42455198298683e-06,5.45229514364072e-06,2.61911060242163e-06,0.000743904282339831
μήτε,4.49622092631143e-06,0.00770490617995718,5.49725412156628e-06,5.26429387394122e-06,0.0014677597637088,3.9610392182493e-06,5.38187063059378e-06,2.76694824976688e-06,3.42455198298683e-06,5.45229514364072e-06,0.000395485700965666,0.00133665669854687
πελοποννησίων,4.49622092631143e-06,3.14357657280995e-06,5.49725412156628e-06,0.00737527571739165,8.71509324718334e-05,3.9610392182493e-06,0.00215813012286811,2.76694824976688e-06,0.00633884572050861,0.002731599866964,0.00131217441181324,2.96376208103518e-06
