term,locum_pars_flumen_oppidum_omnis_collis_pedum,res_omnis_consilium_cognosco_neo_video_habeo,omnis_res_hostis_magnus_locum_tantus_noster,finis_omnis_magnus_ager_oppidum_transeo_frumentum,mille_passus_circiter_dies_omnis_numerus_ito,navis_magnus_utor_omnis_pars_reliquus_tempus,hostis_noster_legio_proelium_pars_locum_magnus,legio_pars_mitto_caesar_lego_omnis_duo,castra_hostis_locum_caesar_equito_castrum_copia,facio_mitto_lego_impero_civitas_caesarem_res,oppidum_magnus_pars_murus_omnis_noster_munitio,civitas_omnis_populus_habeo_magnus_res_romani
obsideo,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,0.00388536555406864,6.98406933784039e-06,0.0150203273473826,1.12066163863145e-05,0.00303748543003601
contineo,0.00520286561378817,5.86224887591378e-06,0.00283719270824485,7.62584551562155e-06,0.00481924402400011,0.00314744910229732,5.04075450013358e-06,0.00259239864755662,0.00349901873825803,0.00163105661632842,1.12066163863145e-05,0.00173756299207481
gallia,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,0.00471594533267805,5.04075450013358e-06,0.00614805764046469,6.98406933784039e-06,0.00163105661632842,1.12066163863145e-05,0.00650394526459921
alter,0.00808693746178605,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00252541800456692,0.00614805764046469,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.00390410038867681
caesaris,1.15362873919915e-05,0.00762678578756383,0.00227088677845546,0.00115150267285885,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,0.0010545944700139,8.11470953397223e-06,1.12066163863145e-05,0.00455406160765741
accido,1.15362873919915e-05,0.0029369866868328,0.0059518753220865,7.62584551562155e-06,1.37300399544163e-05,0.0057616094862652,5.04075450013358e-06,6.46483453256014e-06,0.00280061180447399,8.11470953397223e-06,1.12066163863145e-05,0.00217087047139521
imperium,1.15362873919915e-05,5.86224887591378e-06,0.00170458084866607,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.000761153929520171,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.0108370200578032
pervenio,0.000588350656991567,5.86224887591378e-06,0.00142142788377137,0.00305796405176424,0.0109977620034874,1.04566415358715e-05,5.04075450013358e-06,0.00679454109372071,0.00280061180447399,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
certus,1.15362873919915e-05,0.00410943646201556,5.66305929789391e-06,0.00496442543066963,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,0.00226915692092861,0.00314981527136601,0.00609414686001315,1.12066163863145e-05,4.33307479320401e-06
circiter,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,0.0357118339214367,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,0.00210220487068996,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
conficio,1.15362873919915e-05,0.000298974692671603,0.000571968989087285,0.00115150267285885,1.37300399544163e-05,0.00523877740947163,0.00176930482954689,0.00517833246058067,0.00140379793690592,0.00325399852312287,1.12066163863145e-05,0.00152090925241461
impedimentum,1.15362873919915e-05,5.86224887591378e-06,0.00283719270824485,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00479375752962703,0.0064712993670927,0.00314981527136601,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
proximus,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,0.00572700998223178,1.37300399544163e-05,1.04566415358715e-05,0.00252541800456692,0.0064712993670927,0.00175300140379794,8.11470953397223e-06,1.12066163863145e-05,0.00173756299207481
princeps,1.15362873919915e-05,0.00498877379340263,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,0.000976190014416581,6.98406933784039e-06,0.00203679209302703,1.12066163863145e-05,0.00693725274391961
vis,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,0.00382054860332639,0.00481924402400011,0.00419311325588448,0.0027774557295736,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,0.00113186825501776,0.00412075412833701
complures,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,0.00420184087910747,1.37300399544163e-05,1.04566415358715e-05,0.004037644354607,0.00453184900732466,0.00210220487068996,0.000819585662931195,1.12066163863145e-05,0.00152090925241461
for,0.0121246380489831,5.86224887591378e-06,0.00113827491887668,7.62584551562155e-06,1.37300399544163e-05,0.00733010571664593,5.04075450013358e-06,6.46483453256014e-06,0.00175300140379794,8.11470953397223e-06,1.12066163863145e-05,0.00260417795071561
provincia,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,0.0110651018431669,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,0.00323888210081263,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.00368744664901661
paucus,0.00289560813538987,5.86224887591378e-06,0.00113827491887668,0.00915864046426148,0.00070023203767523,1.04566415358715e-05,0.00529783297964039,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
spes,1.15362873919915e-05,0.00117831202405867,0.0056687223571918,0.00267667177598316,1.37300399544163e-05,1.04566415358715e-05,0.004037644354607,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,0.00225252989364921,0.000870948033434005
annus,0.00231879376579029,5.86224887591378e-06,5.66305929789391e-06,0.00191408722442101,1.37300399544163e-05,0.00628444156305878,5.04075450013358e-06,0.00420860728069665,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.00433740786799721
infero,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00378560662960032,6.46483453256014e-06,6.98406933784039e-06,0.00487694042991731,1.12066163863145e-05,0.00585398404561861
teneo,0.00289560813538987,0.00088519958026298,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,0.0036702811790909,0.00202134255455357,0.000652948287788574,0.00559423953961015,8.11470953397223e-06,1.12066163863145e-05,0.00282083169037581
adeo,0.00520286561378817,0.00381632401821987,5.66305929789391e-06,0.00305796405176424,1.37300399544163e-05,0.0057616094862652,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.00260417795071561
cohors,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00302949345458028,0.00841074972686074,0.00524503607271813,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
facilis,0.00404923687458902,0.00235076179924143,0.00170458084866607,0.00115150267285885,1.37300399544163e-05,1.04566415358715e-05,0.00227338027956024,6.46483453256014e-06,0.00210220487068996,8.11470953397223e-06,1.12066163863145e-05,0.00303748543003601
impetus,1.15362873919915e-05,5.86224887591378e-06,0.00340349863803424,7.62584551562155e-06,0.00207323603311686,1.04566415358715e-05,0.00958247430475394,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
instituo,0.00635649435298732,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,0.00471594533267805,5.04075450013358e-06,6.46483453256014e-06,0.00734025687407025,0.000413850186232584,0.00505418399022783,0.000437640554113605
prohibeo,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,0.00763347136113717,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,0.00489583260582611,0.00365973399982148,0.00561451480954355,4.33307479320401e-06
salus,1.15362873919915e-05,0.00498877379340263,0.00736764014655998,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00202134255455357,0.000329706561160567,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
manus,1.15362873919915e-05,0.00235076179924143,0.00368665160292893,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00328153117958696,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,0.00953683054475362,4.33307479320401e-06
murus,0.00981738057058477,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,0.0190624544731209,4.33307479320401e-06
acies,1.15362873919915e-05,0.00088519958026298,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00353356890459364,6.46483453256014e-06,0.0115306984767745,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
adduco,1.15362873919915e-05,0.00176453691165005,5.66305929789391e-06,0.00153279494863993,1.37300399544163e-05,0.00105612079512302,5.04075450013358e-06,0.0019459151943006,6.98406933784039e-06,0.00974576615030065,1.12066163863145e-05,0.00173756299207481
modus,1.15362873919915e-05,5.86224887591378e-06,0.00736764014655998,7.62584551562155e-06,1.37300399544163e-05,0.00680727363985235,5.04075450013358e-06,6.46483453256014e-06,0.000705391003121879,8.11470953397223e-06,1.12066163863145e-05,0.00195421673173501
paro,0.00116516502659114,0.00410943646201556,5.66305929789391e-06,0.00687088680957501,1.37300399544163e-05,1.04566415358715e-05,0.00202134255455357,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.00173756299207481
signum,1.15362873919915e-05,0.000298974692671603,0.00453611049761302,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00832228567972054,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
nihil,1.15362873919915e-05,0.00762678578756383,0.00312034567313954,0.00267667177598316,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.00108760177309421
pono,0.00981738057058477,0.00147142446785436,0.00227088677845546,0.00115150267285885,0.00070023203767523,1.04566415358715e-05,5.04075450013358e-06,0.00356212382744064,0.00140379793690592,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
rhenum,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,0.0133528554978533,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.00303748543003601
intellego,1.15362873919915e-05,0.0029369866868328,0.00340349863803424,7.62584551562155e-06,1.37300399544163e-05,0.00105612079512302,0.000257078479506813,0.000976190014416581,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.00433740786799721
munio,0.0103941949401843,5.86224887591378e-06,0.00170458084866607,0.00191408722442101,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,0.00664184994028621,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
quantus,0.00347242250498944,0.00440254890581125,0.00425295753271833,7.62584551562155e-06,1.37300399544163e-05,0.00419311325588448,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.000870948033434005
ratio,0.00289560813538987,0.00616122356858538,0.00170458084866607,7.62584551562155e-06,1.37300399544163e-05,0.00262461702550375,0.00202134255455357,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,0.00169219907433349,4.33307479320401e-06
timor,1.15362873919915e-05,0.00264387424303711,0.00906655793592815,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00176930482954689,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
contra,1.15362873919915e-05,5.86224887591378e-06,0.00255403974335015,7.62584551562155e-06,0.00138673403539604,1.04566415358715e-05,0.0027774557295736,0.00162267346767259,0.00245140833758198,8.11470953397223e-06,1.12066163863145e-05,0.00282083169037581
absum,1.15362873919915e-05,5.86224887591378e-06,0.00198773381356076,0.00763347136113717,0.0130572679966499,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
regio,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,0.00496442543066963,0.00138673403539604,0.00471594533267805,5.04075450013358e-06,0.00420860728069665,6.98406933784039e-06,8.11470953397223e-06,0.00169219907433349,0.00130425551275441
spatium,0.00866375183138562,5.86224887591378e-06,0.00453611049761302,7.62584551562155e-06,0.00344624002855848,1.04566415358715e-05,0.00252541800456692,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
telum,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00454171980462036,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,0.0157004695572266,4.33307479320401e-06
advenio,1.15362873919915e-05,0.00117831202405867,0.00396980456782363,7.62584551562155e-06,0.00207323603311686,1.04566415358715e-05,0.000257078479506813,6.46483453256014e-06,0.00245140833758198,0.00122532113962981,0.00113186825501776,0.00238752421105541
agmen,1.15362873919915e-05,5.86224887591378e-06,0.00227088677845546,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00731413477969383,0.00259239864755662,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
bellum,1.15362873919915e-05,0.0029369866868328,5.66305929789391e-06,0.00267667177598316,1.37300399544163e-05,0.0015789528719166,5.04075450013358e-06,0.000329706561160567,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.00520402282663801
sustineo,1.15362873919915e-05,5.86224887591378e-06,0.00085512195398198,7.62584551562155e-06,1.37300399544163e-05,0.00314744910229732,0.00681005932968047,6.46483453256014e-06,0.00210220487068996,0.00122532113962981,1.12066163863145e-05,4.33307479320401e-06
vallus,0.0069333087225869,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,0.0185021236538052,4.33307479320401e-06
ago,1.15362873919915e-05,0.00352321157442418,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.000761153929520171,0.00291564037418462,6.98406933784039e-06,0.00122532113962981,0.00953683054475362,4.33307479320401e-06
arbitror,1.15362873919915e-05,0.00323009913062849,5.66305929789391e-06,0.00305796405176424,1.37300399544163e-05,0.00837576987023308,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,0.00365973399982148,1.12066163863145e-05,4.33307479320401e-06
consto,1.15362873919915e-05,0.00235076179924143,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,0.00210178494871017,0.00605394615466043,0.000976190014416581,0.00140379793690592,8.11470953397223e-06,0.000571537435702038,4.33307479320401e-06
finitimus,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,0.00382054860332639,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,0.00356212382744064,6.98406933784039e-06,0.00244252756972564,1.12066163863145e-05,0.00368744664901661
subeo,0.000588350656991567,0.00147142446785436,5.66305929789391e-06,0.00305796405176424,1.37300399544163e-05,1.04566415358715e-05,0.00378560662960032,6.46483453256014e-06,0.00245140833758198,8.11470953397223e-06,0.00449385317091211,4.33307479320401e-06
appello,0.00347242250498944,0.000298974692671603,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,0.00314744910229732,5.04075450013358e-06,0.00388536555406864,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.00390410038867681
conspicio,1.15362873919915e-05,5.86224887591378e-06,0.00283719270824485,7.62584551562155e-06,0.0041327420262793,1.04566415358715e-05,0.00454171980462036,6.46483453256014e-06,6.98406933784039e-06,0.000819585662931195,0.00393352235159638,4.33307479320401e-06
impedio,0.00577967998338775,5.86224887591378e-06,0.00283719270824485,7.62584551562155e-06,0.00070023203767523,1.04566415358715e-05,0.00554987070464707,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
barbarus,0.00231879376579029,5.86224887591378e-06,0.0056687223571918,7.62584551562155e-06,1.37300399544163e-05,0.0036702811790909,0.00176930482954689,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.000870948033434005
committo,1.15362873919915e-05,5.86224887591378e-06,0.00453611049761302,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00252541800456692,6.46483453256014e-06,0.00419742567204207,8.11470953397223e-06,0.00225252989364921,4.33307479320401e-06
deligo,1.15362873919915e-05,5.86224887591378e-06,5.66305929789391e-06,7.62584551562155e-06,0.00687875001716255,1.04566415358715e-05,5.04075450013358e-06,0.00162267346767259,0.00559423953961015,0.00122532113962981,0.00169219907433349,0.00108760177309421
perterreo,1.15362873919915e-05,5.86224887591378e-06,0.00651818125187589,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00454171980462036,6.46483453256014e-06,6.98406933784039e-06,0.000413850186232584,1.12066163863145e-05,4.33307479320401e-06
tres,0.00404923687458902,5.86224887591378e-06,5.66305929789391e-06,0.000388918121296699,0.00344624002855848,1.04566415358715e-05,5.04075450013358e-06,0.00873399145348875,6.98406933784039e-06,0.000819585662931195,1.12066163863145e-05,4.33307479320401e-06
fides,1.15362873919915e-05,0.00117831202405867,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,6.98406933784039e-06,0.0105572371036979,1.12066163863145e-05,0.00238752421105541
fortuna,1.15362873919915e-05,0.00586811112478969,0.00312034567313954,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.00202134255455357,6.46483453256014e-06,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,0.000437640554113605
prior,1.15362873919915e-05,5.86224887591378e-06,0.00113827491887668,0.00382054860332639,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,6.46483453256014e-06,0.00419742567204207,8.11470953397223e-06,0.00393352235159638,0.00173756299207481
uter,0.00635649435298732,0.0029369866868328,5.66305929789391e-06,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,0.004037644354607,6.46483453256014e-06,0.00140379793690592,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
labor,1.15362873919915e-05,5.86224887591378e-06,0.00453611049761302,7.62584551562155e-06,1.37300399544163e-05,0.0115127623309945,5.04075450013358e-06,0.000652948287788574,6.98406933784039e-06,8.11470953397223e-06,1.12066163863145e-05,4.33307479320401e-06
nuntius,1.15362873919915e-05,0.00704056089997245,0.000288816024192589,7.62584551562155e-06,1.37300399544163e-05,1.04566415358715e-05,5.04075450013358e-06,0.00259239864755662,0.0010545944700139,8.11470953397223e-06,1.12066163863145e-05,0.000870948033434005
