identifier,TopicValue2,Topic,TopicValue,Date,Month,Publisher,Republished,Sewerage,Disasters_PA,Infrastructure,Earthquake_aftershocks,NameAuthorities,EQPred_RingKen,Brownlee,KeyJohn,ParkerRobert,CHCHCityCouncil,EnglishSimon,MarryattTony,RingKen,SouthCanterburyFinanceLtd,CERA,AMI,ChristchurchCathedral,aftershocks_appears_holds_economy_bank_rate_made,portaloo_asks_centre_small_infrastructure_head_crane,buildings_people_rubble_building_broken_collapsed_arm,people_pm_homes_government_june_show_part,recovery_cera_damage_eqc_prime_rebuilding_back,red_city_areas_house_black_move_liquefaction,people_called_replies_refugees_ken_ring_couple_heading,aftershocks_word_aftershock_magnitude_liquefaction_continuing_fight,insurance_huge_hit_version_companies_words_june,city_council_tony_marryatt_mayor_comments_pay_rise_public,cup_rugby_world_world_damage_auckland_decision_rugby,business_red_zone_cbd_buildings_large_words_owners,city_rebuild_buildings_heading_house_rebuilding_title,mayor_toilet_standing_anderton_paper_wife_toilets,march_news_japan_port_moon_day_tsunami,finance_government_billion_reading_cost_south_damage,great_pike_river_south_island_weather_snow_aftershocks_represents
DCDL-0016249,17.8586723768737,great_pike_river_south_island_weather_snow_aftershocks_represents,0.858672376873662,03/12/2010,2010-12,Marlborough Express (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.00214132762312634,0.109207708779443,0.00214132762312634,0.858672376873662
DCDL-0016259,5.32824427480916,recovery_cera_damage_eqc_prime_rebuilding_back,0.32824427480916,02/12/2010,2010-12,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"New Zealand. Earthquake Commission (name_authority)",0,0,0,0,0,0,0,0,0,0,0,0,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.32824427480916,0.00109051254089422,0.273718647764449,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.164667393675027,0.00109051254089422,0.00109051254089422,0.219193020719738
DCDL-0016310,17.7384464110128,great_pike_river_south_island_weather_snow_aftershocks_represents,0.738446411012783,09/12/2010,2010-12,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,1,"Santa Claus (name_authority)",0,0,0,0,0,0,0,0,0,0,0,0,0.000983284169124877,0.000983284169124877,0.0993117010816126,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.0993117010816126,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.0501474926253687,0.000983284169124877,0.738446411012783
DCDL-0016337,16.4663908996898,finance_government_billion_reading_cost_south_damage,0.466390899689762,13/09/2010,2010-09,New Zealand herald (Newspaper),0,0,0,0,0,"South Canterbury Finance Ltd (name_authority)",0,0,0,0,0,0,0,0,1,0,0,0,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.259565667011375,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.259565667011375,0.00103412616339193,0.466390899689762,0.00103412616339193
DCDL-0016804,8.46543778801843,aftershocks_word_aftershock_magnitude_liquefaction_continuing_fight,0.465437788018433,31/12/2010,2010-12,Southland times (Newspaper),0,0,0,0,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.465437788018433,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.00460829493087558,0.465437788018433,0.00460829493087558,0.00460829493087558,0.00460829493087558
DCDL-0016946,7.48549323017408,people_called_replies_refugees_ken_ring_couple_heading,0.485493230174081,27/01/2011,2011-01,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.485493230174081,0.485493230174081,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917
DCDL-0017142,6.46251441753172,red_city_areas_house_black_move_liquefaction,0.462514417531719,19/02/2011,2011-02,Press (Christchurch, N.Z.) (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.116493656286044,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.0588235294117647,0.462514417531719,0.34717416378316,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558
DCDL-0017148,9.76847977684798,insurance_huge_hit_version_companies_words_june,0.768479776847978,24/02/2011,2011-02,Marlborough Express (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.0711297071129707,0.00139470013947001,0.768479776847978,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.140864714086471,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001
DCDL-0017150,6.84172661870504,red_city_areas_house_black_move_liquefaction,0.841726618705036,23/02/2011,2011-02,Timaru herald (Newspaper),1,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.841726618705036,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.122302158273381,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218
DCDL-0017151,3.58220502901354,buildings_people_rubble_building_broken_collapsed_arm,0.58220502901354,24/02/2011,2011-02,Timaru herald (Newspaper),1,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00193423597678917,0.00193423597678917,0.58220502901354,0.195357833655706,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.0986460348162476,0.0986460348162476
DCDL-0017152,6.54768392370572,red_city_areas_house_black_move_liquefaction,0.547683923705722,04/03/2011,2011-03,Manawatu standard (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.411444141689373,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.547683923705722,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698
DCDL-0017156,8.94952681388013,aftershocks_word_aftershock_magnitude_liquefaction_continuing_fight,0.949526813880126,23/02/2011,2011-02,Waikato times (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.949526813880126,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211
DCDL-0017157,15.5476839237057,march_news_japan_port_moon_day_tsunami,0.547683923705722,23/02/2011,2011-02,Dominion post (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.275204359673025,0.00272479564032698,0.138964577656676,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.547683923705722,0.00272479564032698,0.00272479564032698
DCDL-0017159,8.39542225730071,aftershocks_word_aftershock_magnitude_liquefaction_continuing_fight,0.39542225730071,23/02/2011,2011-02,Southland times (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.316495659037095,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.39542225730071,0.119179163378058,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.000789265982636148,0.158642462509866,0.000789265982636148
DCDL-0017160,3.60119940029985,buildings_people_rubble_building_broken_collapsed_arm,0.60119940029985,24/02/2011,2011-02,Southland times (Newspaper),0,0,0,0,0,"Key, John Phillip (Rt Hon), 1961- (name_authority)",0,0,1,0,0,0,0,0,0,0,0,0,0.00149925037481259,0.00149925037481259,0.60119940029985,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.226386806596702,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.151424287856072
DCDL-0017162,16.319719208679,finance_government_billion_reading_cost_south_damage,0.319719208679004,23/02/2011,2011-02,Northern advocate (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.128270580727505,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.0325462667517549,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.287811104020421,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.000638162093171666,0.223994894703255,0.319719208679004,0.000638162093171666
DCDL-0017163,3.81199351701783,buildings_people_rubble_building_broken_collapsed_arm,0.811993517017828,24/02/2011,2011-02,Northern advocate (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00162074554294976,0.00162074554294976,0.811993517017828,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.0826580226904376,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.0826580226904376
DCDL-0017164,3.60479041916168,buildings_people_rubble_building_broken_collapsed_arm,0.604790419161677,25/02/2011,2011-02,Northern advocate (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00598802395209581,0.305389221556886,0.604790419161677,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581,0.00598802395209581
DCDL-0017165,17.5880052151239,great_pike_river_south_island_weather_snow_aftershocks_represents,0.588005215123859,25/02/2011,2011-02,Marlborough Express (Newspaper),0,0,0,0,0,"Pike River Coal Company (name_authority)",0,0,0,0,0,0,0,0,0,0,0,0,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.392438070404172,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.588005215123859
DCDL-0017166,17.8382147838215,great_pike_river_south_island_weather_snow_aftershocks_represents,0.838214783821478,25/02/2011,2011-02,Timaru herald (Newspaper),1,0,0,0,0,"Pike River Coal Company (name_authority)",0,0,0,0,0,0,0,0,0,0,0,0,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.140864714086471,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.838214783821478
DCDL-0017168,3.73561811505508,buildings_people_rubble_building_broken_collapsed_arm,0.73561811505508,25/02/2011,2011-02,Dominion post (Newspaper),1,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00122399020807834,0.00122399020807834,0.73561811505508,0.00122399020807834,0.00122399020807834,0.0624235006119951,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.184822521419829,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834
DCDL-0017169,4.37631184407796,people_pm_homes_government_june_show_part,0.376311844077961,25/02/2011,2011-02,Otago daily times (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00149925037481259,0.00149925037481259,0.226386806596702,0.376311844077961,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.376311844077961,0.00149925037481259,0.00149925037481259
DCDL-0017170,8.40680713128039,aftershocks_word_aftershock_magnitude_liquefaction_continuing_fight,0.406807131280389,25/02/2011,2011-02,Southland times (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00162074554294976,0.163695299837925,0.00162074554294976,0.0826580226904376,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.406807131280389,0.00162074554294976,0.00162074554294976,0.163695299837925,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.163695299837925,0.00162074554294976
DCDL-0017173,3.48784440842788,buildings_people_rubble_building_broken_collapsed_arm,0.487844408427877,26/02/2011,2011-02,Otago daily times (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00162074554294976,0.00162074554294976,0.487844408427877,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.406807131280389,0.00162074554294976,0.0826580226904376,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976
DCDL-0017174,3.82016348773842,buildings_people_rubble_building_broken_collapsed_arm,0.82016348773842,28/02/2011,2011-02,Marlborough Express (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00272479564032698,0.00272479564032698,0.82016348773842,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.138964577656676,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698,0.00272479564032698
DCDL-0017177,4.38878143133462,people_pm_homes_government_june_show_part,0.388781431334623,26/02/2011,2011-02,Timaru herald (Newspaper),1,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00193423597678917,0.0986460348162476,0.00193423597678917,0.388781431334623,0.00193423597678917,0.388781431334623,0.0986460348162476,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917
DCDL-0017178,3.3257698541329,buildings_people_rubble_building_broken_collapsed_arm,0.325769854132901,28/02/2011,2011-02,Timaru herald (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00162074554294976,0.00162074554294976,0.325769854132901,0.00162074554294976,0.00162074554294976,0.325769854132901,0.00162074554294976,0.325769854132901,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976
DCDL-0017179,14.4820143884892,mayor_toilet_standing_anderton_paper_wife_toilets,0.482014388489209,01/03/2011,2011-03,Manawatu standard (Newspaper),0,0,0,0,0,"Parker, Robert John (Sir), 1953- (name_authority)",0,0,0,1,0,0,0,0,0,0,0,0,0.00239808153477218,0.00239808153477218,0.24220623501199,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.00239808153477218,0.24220623501199,0.482014388489209,0.00239808153477218,0.00239808153477218,0.00239808153477218
DCDL-0017181,3.41980474198047,buildings_people_rubble_building_broken_collapsed_arm,0.419804741980474,25/02/2011,2011-02,Waikato times (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00139470013947001,0.00139470013947001,0.419804741980474,0.280334728033473,0.00139470013947001,0.210599721059972,0.0711297071129707,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001
DCDL-0017185,13.5592747559275,city_rebuild_buildings_heading_house_rebuilding_title,0.559274755927476,05/03/2011,2011-03,Listener (Serial),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.350069735006973,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.559274755927476,0.00139470013947001,0.0711297071129707,0.00139470013947001,0.00139470013947001
DCDL-0017187,15.787610619469,march_news_japan_port_moon_day_tsunami,0.787610619469027,26/02/2011,2011-02,Southland times (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.1976401179941,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.787610619469027,0.000983284169124877,0.000983284169124877
DCDL-0017200,3.96905222437137,buildings_people_rubble_building_broken_collapsed_arm,0.969052224371373,23/02/2011,2011-02,Otago daily times (Newspaper),0,0,0,0,0,"Christchurch Cathedral (Christchurch, N.Z.) (name_authority)",0,0,0,0,0,0,0,0,0,0,0,1,0.00193423597678917,0.00193423597678917,0.969052224371373,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917
DCDL-0017203,16.3629782833506,finance_government_billion_reading_cost_south_damage,0.362978283350569,28/02/2011,2011-02,Northern advocate (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00103412616339193,0.00103412616339193,0.311271975180972,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.311271975180972,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.00103412616339193,0.362978283350569,0.00103412616339193
DCDL-0017204,3.94952681388013,buildings_people_rubble_building_broken_collapsed_arm,0.949526813880126,01/03/2011,2011-03,Otago daily times (Newspaper),1,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00315457413249211,0.00315457413249211,0.949526813880126,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211
DCDL-0017205,4.69319492502883,people_pm_homes_government_june_show_part,0.693194925028835,02/03/2011,2011-03,Northern advocate (Newspaper),0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.693194925028835,0.174163783160323,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.116493656286044,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558
DCDL-0017206,5.4296205630355,recovery_cera_damage_eqc_prime_rebuilding_back,0.429620563035496,03/03/2011,2011-03,Northern advocate (Newspaper),0,0,0,1,0,"Key, John Phillip (Rt Hon), 1961- (name_authority)",0,0,1,0,0,0,0,0,0,0,0,0,0.184822521419829,0.00122399020807834,0.0624235006119951,0.246022031823745,0.429620563035496,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.0624235006119951,0.00122399020807834
