term,king_war_lacedaemonians_allies_athenians_son_country,athenians_city_arms_temple_death_commons_day,hundred_infantry_heavy_ships_thousand_son_athenians,wall_athenians_town_city_sea_place_army,athenians_lacedaemonians_treaty_allies_lacedaemon_alliance_athens,sicily_war_syracusans_allies_athenians_syracuse_country,athenians_enemy_syracusans_ships_battle_army_men,war_men_good_city_present_power_country,ships_fleet_athenians_sailed_sea_peloponnesians_put,athenians_alcibiades_tissaphernes_son_envoys_lacedaemonians_government,enemy_sea_athenians_force_war_land_numbers,country_athenians_allies_territory_lacedaemonians_town_city
arms,4.68011419478635e-06,0.0107540872319964,0.00283479960899316,3.90823465040841e-06,0.00157957411039507,0.00407378939277479,0.00199164701537063,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
friends,4.68011419478635e-06,0.00651128585167166,5.1448268765756e-06,3.90823465040841e-06,0.00228005043429532,4.52140887100421e-06,0.000429013836406512,0.00229218666076901,3.43500961802693e-06,0.0010707171314741,0.00262562690530042,4.39908499032201e-06
means,0.00140871437263069,5.65706850709962e-06,5.1448268765756e-06,0.00293508422245672,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.00379292913336072,0.000690436933223413,0.000537137165623221,0.00229783328416429,4.39908499032201e-06
point,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,0.00391214288505882,0.00245516951527038,4.52140887100421e-06,0.0029860499474387,0.00142333575558434,0.00292319318494092,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
hands,4.68011419478635e-06,0.00764269955309159,5.1448268765756e-06,0.00137179036229335,0.00385612216307089,4.52140887100421e-06,2.84115123448021e-06,0.000238539066696155,3.43500961802693e-06,0.00409433693796244,3.27793621136133e-06,0.00132412458208693
hellas,0.00351476576028455,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,0.00316950761857395,2.84115123448021e-06,0.00466178003854539,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
carried,0.00164272008237001,5.65706850709962e-06,5.1448268765756e-06,0.0037167311525384,0.00122933594844494,0.00226522584437311,0.00270193482399068,0.000870430634103188,0.00240794174223688,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
argos,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,0.00981017091622303,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,0.00660302657047334
longer,0.00374877147002387,5.65706850709962e-06,5.1448268765756e-06,0.00195802555985461,0.00157957411039507,4.52140887100421e-06,2.84115123448021e-06,0.00142333575558434,3.43500961802693e-06,3.55719977233921e-06,0.00442849182154915,0.00110417033257083
days,0.00374877147002387,5.65706850709962e-06,0.00592169573493852,3.90823465040841e-06,0.00315564583917064,0.000230591852421214,0.000144898712958491,1.57972891851758e-06,0.00412544655125034,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
prevent,0.00117470866289137,0.001419924195282,0.000519627514534136,0.0027396724899363,0.000703978705519753,4.52140887100421e-06,0.00227576213881865,0.000949417080029067,0.00206444078043419,3.55719977233921e-06,0.00213393647359622,4.39908499032201e-06
returned,0.00257874292132728,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,0.00122933594844494,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,0.00154918933773015,0.00320503699487763,3.27793621136133e-06,0.00836266056660215
revolt,0.00585482285767773,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.00142333575558434,0.00687345424567189,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
large,4.68011419478635e-06,5.65706850709962e-06,0.00257755826516438,0.00410755461757924,3.50238161950126e-06,0.00475200072342542,0.000997244083302554,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,0.00328121414757269,4.39908499032201e-06
matter,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,0.00210493135332026,4.52140887100421e-06,2.84115123448021e-06,0.00292407822817605,3.43500961802693e-06,0.00533935685828116,3.27793621136133e-06,4.39908499032201e-06
fact,4.68011419478635e-06,0.00226848447134695,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,0.000571071398130523,0.00292407822817605,3.43500961802693e-06,0.00196001707455891,0.00295342052643656,4.39908499032201e-06
action,4.68011419478635e-06,5.65706850709962e-06,0.0010341102021917,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,0.00327016507088672,0.00331901045780544,3.43500961802693e-06,3.55719977233921e-06,0.00131445242075589,4.39908499032201e-06
general,0.00140871437263069,5.65706850709962e-06,0.00334928229665072,3.90823465040841e-06,3.50238161950126e-06,0.000908803183071845,0.00113930164502656,0.000554484850399672,3.43500961802693e-06,0.00462791690381332,0.00213393647359622,4.39908499032201e-06
wished,0.000472691533673422,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,0.00315564583917064,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,0.00343844462764496,0.00587293682413204,0.000658865178483627,4.39908499032201e-06
death,4.68011419478635e-06,0.00933982010522147,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,0.00113487362662206,2.84115123448021e-06,0.000870430634103188,3.43500961802693e-06,0.00480577689243028,3.27793621136133e-06,4.39908499032201e-06
hope,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,0.00136094407017227,2.84115123448021e-06,0.00379292913336072,0.000690436933223413,3.55719977233921e-06,0.00295342052643656,4.39908499032201e-06
question,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,0.00245516951527038,4.52140887100421e-06,2.84115123448021e-06,0.00284509178225017,3.43500961802693e-06,0.00373861696072851,0.000331071557347494,0.000444307584022523
ready,4.68011419478635e-06,5.65706850709962e-06,0.00180583423367804,0.00234884902489545,0.00157957411039507,4.52140887100421e-06,2.84115123448021e-06,0.000949417080029067,0.00240794174223688,3.55719977233921e-06,0.00262562690530042,0.00110417033257083
return,4.68011419478635e-06,5.65706850709962e-06,0.00309204095282194,0.00137179036229335,0.000178621462594564,0.0020391554008229,0.000571071398130523,0.00071245774225143,3.43500961802693e-06,0.00409433693796244,3.27793621136133e-06,0.00220394158015133
sailing,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,0.00199164701537063,1.57972891851758e-06,0.0087627095355867,3.55719977233921e-06,0.00115055561018783,0.000664261833538624
bring,4.68011419478635e-06,0.00113707076992702,5.1448268765756e-06,0.000199319967170829,0.00438147940599608,0.00181308495727269,2.84115123448021e-06,1.57972891851758e-06,0.00120568837592745,0.00320503699487763,0.00180614285246009,4.39908499032201e-06
citizens,4.68011419478635e-06,0.00311704474741189,0.00514997170345218,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.00221320021484313,3.43500961802693e-06,3.55719977233921e-06,0.000331071557347494,0.00286380432869963
truce,4.68011419478635e-06,0.00170277762063699,5.1448268765756e-06,3.90823465040841e-06,0.0080589801064724,4.52140887100421e-06,0.0029860499474387,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
hand,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,0.000703978705519753,4.52140887100421e-06,0.00270193482399068,0.00173928153928786,0.000862187414124759,0.00249359704040979,0.00115055561018783,0.000224353334506423
places,0.0042167828895025,0.000854217344572043,0.00257755826516438,3.90823465040841e-06,0.00210493135332026,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,0.00164224604189202,0.00418352982579623
position,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,0.00234884902489545,0.00140445502942001,4.52140887100421e-06,0.00241781970054266,0.00245015955262077,3.43500961802693e-06,3.55719977233921e-06,0.00049496836791556,4.39908499032201e-06
strength,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,0.000571071398130523,0.00260813244447253,3.43500961802693e-06,3.55719977233921e-06,0.00557576949552562,4.39908499032201e-06
thinking,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,0.000980966897252511,3.50238161950126e-06,4.52140887100421e-06,0.00270193482399068,0.00110738997188083,3.43500961802693e-06,0.00160429709732499,0.00393680138984495,4.39908499032201e-06
close,4.68011419478635e-06,5.65706850709962e-06,0.000519627514534136,0.00410755461757924,3.50238161950126e-06,4.52140887100421e-06,0.00554308605847089,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,0.000167174746779428,0.00154407883160303
garrison,4.68011419478635e-06,5.65706850709962e-06,0.00257755826516438,0.0046937898151405,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,0.000690436933223413,3.55719977233921e-06,3.27793621136133e-06,0.00704293506950554
lacedaemonian,4.68011419478635e-06,0.00198563104599197,5.1448268765756e-06,3.90823465040841e-06,0.00350588400112076,0.000456662295971425,0.000713128959854533,1.57972891851758e-06,0.00206444078043419,0.00249359704040979,3.27793621136133e-06,0.00220394158015133
armament,4.68011419478635e-06,5.65706850709962e-06,0.00463548901579462,3.90823465040841e-06,3.50238161950126e-06,0.00339557806212416,2.84115123448021e-06,1.57972891851758e-06,0.00292319318494092,0.000714997154240182,0.00246173009473236,4.39908499032201e-06
open,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,0.00293508422245672,0.00210493135332026,4.52140887100421e-06,0.000855186521578544,0.00071245774225143,0.00189269029953284,3.55719977233921e-06,0.00262562690530042,4.39908499032201e-06
shore,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,0.00113487362662206,0.00341222263261073,1.57972891851758e-06,0.00687345424567189,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
syracuse,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,0.000980966897252511,3.50238161950126e-06,0.0106298322557309,2.84115123448021e-06,0.000159552620770276,3.43500961802693e-06,0.00124857712009106,0.00131445242075589,4.39908499032201e-06
ten,0.00211073150184865,5.65706850709962e-06,0.00643617842259608,3.90823465040841e-06,0.0033307649201457,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,0.00275144270403957,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
walls,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,0.00821120100050807,0.000353740543569627,0.00113487362662206,2.84115123448021e-06,0.000396511958547913,0.00034693597142072,3.55719977233921e-06,3.27793621136133e-06,0.00286380432869963
attacked,4.68011419478635e-06,0.00198563104599197,0.0023203169213356,0.00156720209481377,3.50238161950126e-06,4.52140887100421e-06,0.00554308605847089,1.57972891851758e-06,3.43500961802693e-06,0.0001814171883893,0.000658865178483627,4.39908499032201e-06
laid,0.00187672579210933,0.00424845844883181,5.1448268765756e-06,0.00215343729237503,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.000791444188177309,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,0.00528330107337674
numbers,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,0.00136094407017227,0.0015654743301986,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,0.00836201527518275,4.39908499032201e-06
told,4.68011419478635e-06,0.000854217344572043,5.1448268765756e-06,3.90823465040841e-06,0.00175469319137013,4.52140887100421e-06,0.000997244083302554,0.00126536286373258,0.000862187414124759,0.00480577689243028,3.27793621136133e-06,4.39908499032201e-06
cavalry,4.68011419478635e-06,5.65706850709962e-06,0.00592169573493852,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,0.00582720118191891,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,0.000664261833538624
end,0.00374877147002387,5.65706850709962e-06,0.0010341102021917,3.90823465040841e-06,0.00455659848697114,4.52140887100421e-06,0.000571071398130523,1.57972891851758e-06,3.43500961802693e-06,0.00124857712009106,0.00164224604189202,4.39908499032201e-06
attica,0.00959891421350681,5.65706850709962e-06,0.000519627514534136,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,0.000175185490519373,3.55719977233921e-06,0.00197003966302816,0.00220394158015133
defeated,0.00187672579210933,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,0.00440662556467881,1.57972891851758e-06,0.00172093981863149,3.55719977233921e-06,0.00164224604189202,0.00154407883160303
empire,0.00187672579210933,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.00339799690373132,3.43500961802693e-06,0.00196001707455891,0.000658865178483627,4.39908499032201e-06
future,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,0.00137179036229335,0.00298052675819557,4.52140887100421e-06,2.84115123448021e-06,0.00268711889039841,3.43500961802693e-06,0.00124857712009106,0.000167174746779428,4.39908499032201e-06
victory,4.68011419478635e-06,0.001419924195282,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,0.00511691337329886,0.000396511958547913,0.00189269029953284,3.55719977233921e-06,0.00147834923132396,4.39908499032201e-06
dead,4.68011419478635e-06,0.00651128585167166,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,0.00596925874364292,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
advanced,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,0.00528002501270176,0.000353740543569627,4.52140887100421e-06,0.00341222263261073,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,0.00242389582966743
corcyraeans,4.68011419478635e-06,0.00170277762063699,5.1448268765756e-06,3.90823465040841e-06,0.0033307649201457,0.00316950761857395,0.00355428019433474,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
guard,4.68011419478635e-06,5.65706850709962e-06,0.0023203169213356,0.0037167311525384,3.50238161950126e-06,4.52140887100421e-06,0.00199164701537063,0.000554484850399672,0.00257969222313822,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
marched,0.00257874292132728,5.65706850709962e-06,5.1448268765756e-06,0.00176261382733419,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,1.57972891851758e-06,0.000175185490519373,3.55719977233921e-06,3.27793621136133e-06,0.00946243181418265
prepared,0.0028127486310666,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,0.00175469319137013,4.52140887100421e-06,0.00128135920675058,1.57972891851758e-06,0.00172093981863149,0.00142643710870803,0.00147834923132396,0.00132412458208693
soldiers,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,0.00341222263261073,1.57972891851758e-06,3.43500961802693e-06,0.00302717700626067,0.00344511095814075,0.000444307584022523
terms,0.000238685823934104,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,0.00910969459232278,0.000682732739521635,0.00113930164502656,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
year,0.0100669256329854,0.000571363919217062,5.1448268765756e-06,3.90823465040841e-06,0.00175469319137013,0.00181308495727269,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,0.000167174746779428,4.39908499032201e-06
years,0.00562081714793841,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,0.0047317175679462,0.00294343717502374,2.84115123448021e-06,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
engaged,4.68011419478635e-06,5.65706850709962e-06,0.0023203169213356,0.00176261382733419,3.50238161950126e-06,4.52140887100421e-06,0.00341222263261073,0.000633471296325551,0.00223619126133553,3.55719977233921e-06,3.27793621136133e-06,4.39908499032201e-06
fell,4.68011419478635e-06,0.0059455790009617,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,0.00284399238571469,1.57972891851758e-06,0.0013774388568288,3.55719977233921e-06,0.00213393647359622,4.39908499032201e-06
forward,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,0.0015654743301986,0.000633471296325551,3.43500961802693e-06,0.00765153671030165,3.27793621136133e-06,4.39908499032201e-06
small,4.68011419478635e-06,5.65706850709962e-06,5.1448268765756e-06,0.0027396724899363,3.50238161950126e-06,0.00158701451372248,0.0015654743301986,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,0.00492018225325335,4.39908499032201e-06
government,0.00164272008237001,5.65706850709962e-06,5.1448268765756e-06,3.90823465040841e-06,3.50238161950126e-06,4.52140887100421e-06,2.84115123448021e-06,0.00071245774225143,3.43500961802693e-06,0.00800725668753557,3.27793621136133e-06,4.39908499032201e-06
prisoners,4.68011419478635e-06,0.00622843242631668,5.1448268765756e-06,3.90823465040841e-06,0.00315564583917064,4.52140887100421e-06,0.00270193482399068,1.57972891851758e-06,3.43500961802693e-06,3.55719977233921e-06,0.000331071557347494,4.39908499032201e-06
